<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.04.22	14:00:00	78874.33	79134.19	78729.17	79091.47	1915	0	1400
2026.04.22	14:15:00	79089.31	79227.54	78810.23	79054.57	1902	0	1400
2026.04.22	14:30:00	79055.29	79078.82	78615.32	78735.72	2139	0	1400
2026.04.22	14:45:00	78733.18	79119.79	78719.50	79053.88	1194	0	1400
2026.04.22	15:00:00	79070.71	79168.21	78870.30	78979.30	1666	0	1400
2026.04.22	15:15:00	78980.18	79140.46	78854.34	79081.92	1199	0	1400
2026.04.22	15:30:00	79080.08	79363.35	79030.96	79299.94	1402	0	1400
2026.04.22	15:45:00	79299.23	79446.96	79246.81	79314.90	971	0	1400
2026.04.22	16:00:00	79315.74	79519.63	79172.17	79223.88	1083	0	1400
2026.04.22	16:15:00	79222.89	79241.72	78911.21	78959.48	1141	0	1400
2026.04.22	16:30:00	78959.01	79061.22	78796.63	78838.07	1203	0	1400
2026.04.22	16:45:00	78830.72	78881.60	78641.03	78774.95	1012	0	1400
2026.04.22	17:00:00	78776.57	79062.79	78761.79	79001.13	1064	0	1400
2026.04.22	17:15:00	79002.26	79031.59	78711.87	78866.80	927	0	1400
2026.04.22	17:30:00	78863.05	78924.12	78780.26	78836.28	783	0	1400
2026.04.22	17:45:00	78840.73	79022.04	78729.18	78938.56	808	0	1400
2026.04.22	18:00:00	78943.62	79028.95	78840.75	78982.90	638	0	1400
2026.04.22	18:15:00	78985.95	79017.94	78906.63	78928.94	565	0	1400
2026.04.22	18:30:00	78920.44	79044.04	78871.04	78984.19	594	0	1400
2026.04.22	18:45:00	78984.29	79195.65	78980.11	79049.22	605	0	1400
2026.04.22	19:00:00	79056.11	79077.84	78716.06	78884.71	1003	0	1400
2026.04.22	19:15:00	78884.11	79098.33	78842.70	79054.23	704	0	1400
2026.04.22	19:30:00	79054.76	79094.52	78814.50	78885.81	714	0	1400
2026.04.22	19:45:00	78886.97	78994.00	78796.95	78871.76	768	0	1400
2026.04.22	20:00:00	78869.79	78944.29	78754.52	78763.26	719	0	1400
2026.04.22	20:15:00	78768.36	78789.37	78481.70	78612.34	695	0	1400
2026.04.22	20:30:00	78606.29	78646.15	78508.84	78524.16	481	0	1400
2026.04.22	20:45:00	78526.24	78552.05	78420.59	78466.24	517	0	1400
2026.04.22	21:00:00	78468.03	78630.66	78442.40	78601.84	447	0	1400
2026.04.22	21:15:00	78606.01	78629.71	78575.19	78598.62	353	0	1400
2026.04.22	21:30:00	78599.62	78783.51	78599.62	78782.31	416	0	1400
2026.04.22	21:45:00	78782.26	78859.48	78730.47	78785.61	587	0	1400
2026.04.22	22:00:00	78775.30	78860.04	78717.96	78790.64	664	0	1400
2026.04.22	22:15:00	78791.39	78804.87	78549.28	78566.29	518	0	1400
2026.04.22	22:30:00	78566.72	78636.80	78500.68	78527.02	542	0	1400
2026.04.22	22:45:00	78523.82	78659.48	78473.91	78629.02	478	0	1400
2026.04.22	23:00:00	78622.11	78635.06	78481.58	78589.46	535	0	1400
2026.04.22	23:15:00	78589.47	78616.62	78219.43	78359.12	797	0	1400
2026.04.22	23:30:00	78363.38	78363.38	78225.97	78279.21	717	0	1400
2026.04.22	23:45:00	78278.24	78339.54	78176.34	78211.51	550	0	1400
2026.04.23	00:00:00	78209.29	78434.41	77916.12	77916.12	1295	0	1400
