trade_number,row_id,predicted_class,true_class,max_confidence,entry_price,future_return,spread_return,raw_trade_return,effective_raw_return,exit_reason,position_notional_usd,margin_required_usd,dynamic_sl_amount_usd,dynamic_tp_amount_usd,dynamic_sl_return,dynamic_tp_return,fee_cost,pnl,balance_before,balance_after,peak_balance,drawdown_pct,win_after_exit
159,2026-04-22 15:52:00,-1,0,0.7801397948749825,1.1,-0.0002499713049572,0.0001763910418045,7.35802631527e-05,7.35802631527e-05,final_horizon,1100.0,0.55,9.711383310020523,19.422766620041045,0.008828530281836838,0.017657060563673676,0.0,0.08093828946796999,97.11383310020523,97.19477138967319,105.04087212262378,-7.4695692965983,True
160,2026-04-22 15:53:00,-1,0,0.6675259676652933,1.1,-0.0001794531216524,0.0001764286308382,3.0244908142000094e-06,3.0244908142000094e-06,final_horizon,1100.0,0.55,9.71947713896732,19.43895427793464,0.00883588830815211,0.01767177661630422,0.0,0.0033269398956200106,97.19477138967319,97.19809832956881,105.04087212262378,-7.466402015302566,True
161,2026-04-22 15:54:00,-1,-1,0.9036014550450328,1.1,-0.0015410906092544,0.0001762397363957,0.0013648508728587,0.0013648508728587,final_horizon,1100.0,0.55,9.719809832956882,19.439619665913764,0.008836190757233528,0.017672381514467057,0.0,1.50133596014457,97.19809832956881,98.69943428971338,105.04087212262378,-6.0371146057388625,True
162,2026-04-22 15:55:00,-1,-1,0.8981217619621366,1.1,-0.0020189474325722,0.000176283298341,0.0018426641342311999,0.0018426641342311999,final_horizon,1100.0,0.55,9.86994342897134,19.73988685794268,0.0089726758445194,0.0179453516890388,0.0,2.02693054765432,98.69943428971338,100.7263648373677,105.04087212262378,-4.107455696121189,True
163,2026-04-22 15:56:00,-1,-1,0.9060847877424489,1.1,-0.0024369601978277,0.0001762902018787,0.0022606699959490002,0.0022606699959490002,final_horizon,1100.0,0.55,10.07263648373677,20.14527296747354,0.00915694225794252,0.01831388451588504,0.0,2.4867369955439003,100.7263648373677,103.2131018329116,105.04087212262378,-1.7400562778824364,True
164,2026-04-22 15:57:00,-1,-1,0.7708901872668861,1.1,-0.0015361875504789,0.0001764284307358,0.0013597591197430999,0.0013597591197430999,final_horizon,1100.0,0.55,10.32131018329116,20.64262036658232,0.009383009257537418,0.018766018515074836,0.0,1.4957350317174098,103.2131018329116,104.70883686462902,105.04087212262378,-0.3161010102878296,True
165,2026-04-22 15:58:00,-1,-1,0.7311228925060217,1.1,-0.0016494968013903,0.000176443728755,0.0014730530726353,0.0014730530726353,final_horizon,1100.0,0.55,10.470883686462903,20.941767372925806,0.00951898516951173,0.01903797033902346,0.0,1.62035837989883,104.70883686462902,106.32919524452785,106.32919524452785,0.0,True
166,2026-04-22 15:59:00,-1,0,0.6669514796599225,1.1,-0.0011475775673925,0.0001765116012249,0.0009710659661676,0.0009710659661676,final_horizon,1100.0,0.55,10.632919524452786,21.265839048905573,0.009666290476775261,0.019332580953550522,0.0,1.0681725627843601,106.32919524452785,107.39736780731221,107.39736780731221,0.0,True
167,2026-04-22 16:00:00,-1,-1,0.7836269427964244,1.1,-0.0020551336315706,0.0001764171368078,0.0018787164947627999,0.0018787164947627999,final_horizon,1100.0,0.55,10.73973678073122,21.47947356146244,0.009763397073392018,0.019526794146784036,0.0,2.0665881442390797,107.39736780731221,109.46395595155128,109.46395595155128,0.0,True
168,2026-04-22 16:01:00,-1,-1,0.7177768044872146,1.1,-0.0021035675583304,0.0001764314990212,0.0019271360593092,0.0019271360593092,final_horizon,1100.0,0.55,10.94639559515513,21.89279119031026,0.0099512687228683,0.0199025374457366,0.0,2.11984966524012,109.46395595155128,111.58380561679141,111.58380561679141,0.0,True
169,2026-04-22 16:02:00,-1,-1,0.8158226813160767,1.1,-0.001945729480983,0.0001763919752234,0.0017693375057596,0.0017693375057596,final_horizon,1100.0,0.55,11.158380561679142,22.316761123358283,0.01014398232879922,0.02028796465759844,0.0,1.94627125633556,111.58380561679141,113.53007687312697,113.53007687312697,0.0,True
170,2026-04-22 16:03:00,-1,-1,0.8503826739968944,1.1,-0.0032231050059249,0.0001763048764669,0.003046800129458,0.003046800129458,final_horizon,1100.0,0.55,11.353007687312697,22.706015374625395,0.01032091607937518,0.02064183215875036,0.0,3.3514801424038,113.53007687312697,116.88155701553077,116.88155701553077,0.0,True
171,2026-04-22 16:04:00,-1,-1,0.899258458367394,1.1,-0.0037465552118196,0.000176195952049,0.0035703592597706,0.0035703592597706,final_horizon,1100.0,0.55,11.688155701553079,23.376311403106158,0.01062559609232098,0.02125119218464196,0.0,3.92739518574766,116.88155701553077,120.80895220127843,120.80895220127843,0.0,True
172,2026-04-22 16:05:00,-1,-1,0.8723217771909939,1.1,-0.0028965377420682,0.0001762956629378,0.0027202420791304,0.0027202420791304,final_horizon,1100.0,0.55,12.080895220127843,24.161790440255686,0.01098263201829804,0.02196526403659608,0.0,2.99226628704344,120.80895220127843,123.80121848832187,123.80121848832187,0.0,True
173,2026-04-22 16:06:00,-1,-1,0.7119298990749926,1.1,-0.0022804616217854,0.0001764185373542,0.0021040430844312,0.0021040430844312,final_horizon,1100.0,0.55,12.380121848832188,24.760243697664375,0.01125465622621108,0.02250931245242216,0.0,2.31444739287432,123.80121848832187,126.11566588119618,126.11566588119618,0.0,True
174,2026-04-22 16:07:00,-1,-1,0.7124871235800173,1.1,-0.0029833922857767,0.0001764351455281,0.0028069571402486,0.0028069571402486,final_horizon,1100.0,0.55,12.611566588119619,25.223133176239237,0.011465060534654199,0.022930121069308397,0.0,3.0876528542734603,126.11566588119618,129.20331873546965,129.20331873546965,0.0,True
175,2026-04-22 16:08:00,-1,-1,0.6907143827114545,1.1,-0.0042281147637274,0.0001764602971893,0.0040516544665381,0.0040516544665381,final_horizon,1100.0,0.55,12.920331873546965,25.84066374709393,0.01174575624867906,0.02349151249735812,0.0,4.45681991319191,129.20331873546965,133.66013864866156,133.66013864866156,0.0,True
176,2026-04-22 16:09:00,-1,-1,0.69438201605969,1.1,-0.0035583509414317,0.0001765117570068,0.0033818391844249,0.0033818391844249,final_horizon,1100.0,0.55,13.366013864866156,26.732027729732312,0.01215092169533287,0.02430184339066574,0.0,3.72002310286739,133.66013864866156,137.38016175152896,137.38016175152896,0.0,True
177,2026-04-22 16:15:00,-1,-1,0.9862596916386956,1.1,-0.003837524629304,0.0001767804442442,0.0036607441850598,0.0036607441850598,final_horizon,1100.0,0.55,13.738016175152897,27.476032350305793,0.01248910561377536,0.02497821122755072,0.0,4.02681860356578,137.38016175152896,141.40698035509473,141.40698035509473,0.0,True
178,2026-04-22 16:16:00,-1,-1,0.9657715953250566,1.1,-0.0031167916645776,0.0001768034169533,0.0029399882476242997,0.0029399882476242997,final_horizon,1100.0,0.55,14.140698035509473,28.281396071018946,0.01285518003228134,0.02571036006456268,0.0,3.2339870723867294,141.40698035509473,144.64096742748146,144.64096742748146,0.0,True
179,2026-04-22 16:17:00,-1,-1,0.9740310921710515,1.1,-0.0029104608185444,0.0001767358553876,0.0027337249631568,0.0027337249631568,final_horizon,1100.0,0.55,14.464096742748147,28.928193485496294,0.01314917885704377,0.02629835771408754,0.0,3.00709745947248,144.64096742748146,147.64806488695393,147.64806488695393,0.0,True
180,2026-04-22 16:18:00,-1,-1,0.9037932483680304,1.1,-0.0018925621045897,0.0001768749630457,0.0017156871415439999,0.0017156871415439999,final_horizon,1100.0,0.55,14.764806488695394,29.529612977390787,0.013422551353359449,0.026845102706718898,0.0,1.8872558556983998,147.64806488695393,149.53532074265235,149.53532074265235,0.0,True
181,2026-04-22 16:19:00,-1,-1,0.8396794235396243,1.1,-0.0019460758243188,0.0001768585624178,0.001769217261901,0.001769217261901,final_horizon,1100.0,0.55,14.953532074265235,29.90706414853047,0.01359412006751385,0.0271882401350277,0.0,1.9461389880911,149.53532074265235,151.48145973074344,151.48145973074344,0.0,True
182,2026-04-22 16:20:00,-1,-1,0.8972641205507361,1.1,-0.0025224157551908,0.0001768077933844,0.0023456079618064,0.0023456079618064,final_horizon,1100.0,0.55,15.148145973074344,30.29629194614869,0.01377104179370395,0.0275420835874079,0.0,2.5801687579870403,151.48145973074344,154.0616284887305,154.0616284887305,0.0,True
183,2026-04-22 16:21:00,-1,-1,0.88845507047689,1.1,-0.0026044584094352,0.0001768217726205,0.0024276366368147003,0.0024276366368147003,final_horizon,1100.0,0.55,15.40616284887305,30.8123256977461,0.014005602589884592,0.028011205179769183,0.0,2.6704003004961705,154.0616284887305,156.73202878922666,156.73202878922666,0.0,True
184,2026-04-22 16:22:00,-1,0,0.7426609573811838,1.1,-0.0007782584151638,0.0001769630958631,0.0006012953193007,0.0006012953193007,final_horizon,1100.0,0.55,15.673202878922666,31.346405757845332,0.01424836625356606,0.02849673250713212,0.0,0.66142485123077,156.73202878922666,157.39345364045744,157.39345364045744,0.0,True
185,2026-04-22 16:24:00,-1,0,0.6325159379966941,1.1,-0.0005706505922873,0.0001771420907321,0.0003935085015551999,0.0003935085015551999,final_horizon,1100.0,0.55,15.739345364045745,31.47869072809149,0.014308495785496131,0.028616991570992262,0.0,0.43285935171071993,157.39345364045744,157.82631299216817,157.82631299216817,0.0,True
186,2026-04-22 16:27:00,-1,-1,0.559457515562162,1.1,-0.0016196465813699,0.0001772042211564,0.0014424423602134998,0.0014424423602134998,final_horizon,1100.0,0.55,15.782631299216817,31.565262598433634,0.014347846635651652,0.028695693271303304,0.0,1.5866865962348498,157.82631299216817,159.412999588403,159.412999588403,0.0,True
187,2026-04-22 16:31:00,-1,-1,0.6301268696472901,1.1,-0.0015926586695067,0.0001773561992769,0.0014153024702298,0.0014153024702298,final_horizon,1100.0,0.55,15.941299958840302,31.882599917680604,0.014492090871673002,0.028984181743346004,0.0,1.55683271725278,159.412999588403,160.96983230565579,160.96983230565579,0.0,True
188,2026-04-22 16:32:00,-1,-1,0.7529738546637974,1.1,-0.0018841859922762,0.0001772517396308,0.0017069342526454,0.0017069342526454,final_horizon,1100.0,0.55,16.09698323056558,32.19396646113116,0.014633621118695983,0.029267242237391966,0.0,1.8776276779099401,160.96983230565579,162.84745998356573,162.84745998356573,0.0,True
189,2026-04-22 16:33:00,-1,-1,0.8504884066703197,1.1,-0.0025636007926871,0.0001772103446285,0.0023863904480586,0.0023863904480586,final_horizon,1100.0,0.55,16.284745998356573,32.56949199671315,0.014804314543960521,0.029608629087921043,0.0,2.62502949286446,162.84745998356573,165.47248947643018,165.47248947643018,0.0,True
190,2026-04-22 16:34:00,-1,-1,0.8137519707877539,1.1,-0.0018435483717853,0.0001772034136971,0.0016663449580882,0.0016663449580882,final_horizon,1100.0,0.55,16.54724894764302,33.09449789528604,0.015042953588766382,0.030085907177532765,0.0,1.83297945389702,165.47248947643018,167.3054689303272,167.3054689303272,0.0,True
191,2026-04-22 16:35:00,-1,-1,0.7874340881736593,1.1,-0.001571238112843,0.0001772549039468,0.0013939832088962,0.0013939832088962,final_horizon,1100.0,0.55,16.73054689303272,33.46109378606544,0.0152095880845752,0.0304191761691504,0.0,1.53338152978582,167.3054689303272,168.83885046011304,168.83885046011304,0.0,True
192,2026-04-22 16:36:00,-1,-1,0.7610109801975646,1.1,-0.001569085607163,0.0001772835001233,0.0013918021070397,0.0013918021070397,final_horizon,1100.0,0.55,16.883885046011304,33.76777009202261,0.015348986405464822,0.030697972810929643,0.0,1.5309823177436699,168.83885046011304,170.36983277785671,170.36983277785671,0.0,True
193,2026-04-22 16:37:00,-1,-1,0.8802657515726501,1.1,-0.0034676361340031,0.0001771009261492,0.0032905352078538997,0.0032905352078538997,final_horizon,1100.0,0.55,17.036983277785673,34.073966555571346,0.015488166616168794,0.03097633323233759,0.0,3.6195887286392896,170.36983277785671,173.989421506496,173.989421506496,0.0,True
194,2026-04-22 16:38:00,-1,-1,0.7942527979012743,1.1,-0.0022843857674155,0.000177280491928,0.0021071052754874997,0.0021071052754874997,final_horizon,1100.0,0.55,17.3989421506496,34.7978843012992,0.01581722013695418,0.03163444027390836,0.0,2.31781580303625,173.989421506496,176.30723730953224,176.30723730953224,0.0,True
195,2026-04-22 16:39:00,-1,-1,0.8147936526833907,1.1,-0.003240892546289,0.000177243234689,0.0030636493116,0.0030636493116,final_horizon,1100.0,0.55,17.630723730953225,35.26144746190645,0.01602793066450293,0.03205586132900586,0.0,3.37001424276,176.30723730953224,179.67725155229223,179.67725155229223,0.0,True
196,2026-04-22 16:40:00,-1,-1,0.687894570330239,1.1,-0.0028058840580885,0.0001773710968223,0.0026285129612662,0.0026285129612662,final_horizon,1100.0,0.55,17.967725155229225,35.93545031045845,0.01633429559566293,0.03266859119132586,0.0,2.8913642573928198,179.67725155229223,182.56861580968504,182.56861580968504,0.0,True
197,2026-04-22 16:41:00,-1,-1,0.6938401770463146,1.1,-0.0019136072770545,0.0001773853001308,0.0017362219769237,0.0017362219769237,final_horizon,1100.0,0.55,18.256861580968504,36.51372316193701,0.01659714689178955,0.0331942937835791,0.0,1.90984417461607,182.56861580968504,184.4784599843011,184.4784599843011,0.0,True
198,2026-04-22 16:42:00,-1,0,0.5552069888804262,1.1,-0.0014291884838824,0.0001774916949734,0.0012516967889089998,0.0012516967889089998,final_horizon,1100.0,0.55,18.44784599843011,36.89569199686022,0.01677076908948192,0.03354153817896384,0.0,1.3768664677998999,184.4784599843011,185.855326452101,185.855326452101,0.0,True
199,2026-04-22 16:46:00,-1,0,0.6730096615103197,1.1,0.0013410484539877,0.0001776391177578,-0.0015186875717455,-0.0015186875717455,final_horizon,1100.0,0.55,18.5855326452101,37.1710652904202,0.01689593876837282,0.03379187753674564,0.0,-1.67055632892005,185.855326452101,184.18477012318095,185.855326452101,-0.8988477009565726,False
200,2026-04-22 16:47:00,-1,0,0.684516835401933,1.1,0.0003440101203919,0.0001775863453351,-0.000521596465727,-0.000521596465727,final_horizon,1100.0,0.55,18.418477012318096,36.83695402463619,0.016744070011198268,0.033488140022396536,0.0,-0.5737561122996999,184.18477012318095,183.61101401088126,185.855326452101,-1.2075588491665543,False
201,2026-04-22 16:48:00,-1,0,0.565232567734049,1.1,0.0014097781931208,0.0001776658088369,-0.0015874440019577,-0.0015874440019577,final_horizon,1100.0,0.55,18.361101401088128,36.722202802176255,0.01669191036462557,0.03338382072925114,0.0,-1.74618840215347,183.61101401088126,181.86482560872778,185.855326452101,-2.147100607526388,False
202,2026-04-22 16:49:00,-1,0,0.8205825254253527,1.1,0.0006931305763659,0.0001775307001303,-0.0008706612764962001,-0.0008706612764962001,final_horizon,1100.0,0.55,18.18648256087278,36.37296512174556,0.0165331659644298,0.0330663319288596,0.0,-0.95772740414582,181.86482560872778,180.90709820458196,185.855326452101,-2.662408628247901,False
203,2026-04-22 16:50:00,-1,0,0.8142346734615565,1.1,0.0007247185454399,0.0001775338519012,-0.0009022523973411,-0.0009022523973411,final_horizon,1100.0,0.55,18.090709820458198,36.181419640916396,0.01644609983678018,0.03289219967356036,0.0,-0.99247763707521,180.90709820458196,179.91462056750674,185.855326452101,-3.1964141130629917,False
204,2026-04-22 16:51:00,-1,0,0.8008912860068155,1.1,0.0003834073281152,0.0001775621102749,-0.0005609694383901,-0.0005609694383901,final_horizon,1100.0,0.55,17.991462056750674,35.98292411350135,0.016355874597046068,0.032711749194092136,0.0,-0.6170663822291099,179.91462056750674,179.29755418527765,185.855326452101,-3.5284284782192836,False
205,2026-04-22 16:52:00,-1,0,0.6611879373232586,1.1,0.0011009579590957,0.0001777171846805,-0.0012786751437762,-0.0012786751437762,final_horizon,1100.0,0.55,17.929755418527765,35.85951083705553,0.01629977765320706,0.03259955530641412,0.0,-1.40654265815382,179.29755418527765,177.89101152712382,185.855326452101,-4.285222854255808,False
206,2026-04-22 16:53:00,-1,0,0.6587879812721957,1.1,0.0011345276397534,0.0001776863962025,-0.0013122140359559,-0.0013122140359559,final_horizon,1100.0,0.55,17.789101152712384,35.57820230542477,0.01617191013882944,0.03234382027765888,0.0,-1.4434354395514901,177.89101152712382,176.44757608757234,185.855326452101,-5.061867498832882,False
207,2026-04-22 16:56:00,-1,1,0.5943798358073688,1.1,0.002960143429473,0.0001777253967433,-0.0031378688262162996,-0.0031378688262162996,final_horizon,1100.0,0.55,17.644757608757235,35.28951521751447,0.01604068873523385,0.0320813774704677,0.0,-3.4516557088379294,176.44757608757234,172.9959203787344,185.855326452101,-6.919040911469781,False
208,2026-04-22 16:57:00,-1,1,0.5791266600528616,1.1,0.0030676373276186,0.0001777457271196,-0.0032453830547382,-0.0032453830547382,final_horizon,1100.0,0.55,17.299592037873442,34.599184075746884,0.01572690185261222,0.03145380370522444,0.0,-3.56992136021202,172.9959203787344,169.4259990185224,185.855326452101,-8.839847502467359,False
209,2026-04-22 16:58:00,-1,1,0.5736886848113473,1.1,0.0032340736349856,0.0001777800804531,-0.0034118537154387003,-0.0034118537154387003,final_horizon,1100.0,0.55,16.94259990185224,33.88519980370448,0.015402363547138401,0.030804727094276802,0.0,-3.7530390869825703,169.4259990185224,165.67295993153982,185.855326452101,-10.859181119978617,False
210,2026-04-22 16:59:00,-1,1,0.647464625470742,1.1,0.0028712173095635,0.0001777214711021,-0.0030489387806656,-0.0030489387806656,final_horizon,1100.0,0.55,16.567295993153984,33.13459198630797,0.01506117817559453,0.03012235635118906,0.0,-3.35383265873216,165.67295993153982,162.31912727280766,185.855326452101,-12.663720555439195,False
211,2026-04-22 17:00:00,1,1,0.9409584527565611,1.1,0.0022062781930418,0.0001776289303731,0.0020286492626686997,0.0020286492626686997,final_horizon,1100.0,0.55,16.23191272728077,32.46382545456154,0.01475628429752797,0.02951256859505594,0.0,2.2315141889355696,162.31912727280766,164.55064146174323,185.855326452101,-11.463047843209626,True
212,2026-04-22 17:02:00,1,0,0.8201443304466078,1.1,-0.0002127767222772,0.0001775252748439,-0.0003903019971211,-0.0003903019971211,final_horizon,1100.0,0.55,16.455064146174323,32.910128292348645,0.014959149223794838,0.029918298447589677,0.0,-0.42933219683321,164.55064146174323,164.12130926491002,185.855326452101,-11.69405128283601,False
213,2026-04-22 17:07:00,1,0,0.555258137665961,1.1,-9.573493873860084e-05,0.0001775217407071,-0.0002732566794457008,-0.0002732566794457008,final_horizon,1100.0,0.55,16.412130926491002,32.824261852982005,0.01492011902408273,0.02984023804816546,0.0,-0.3005823473902709,164.12130926491002,163.82072691751975,185.855326452101,-11.855780490778695,False
214,2026-04-22 17:10:00,-1,-1,0.6856220772132291,1.1,-0.0028509791153855,0.0001771501824836,0.0026738289329019003,0.0026738289329019003,final_horizon,1100.0,0.55,16.382072691751976,32.76414538350395,0.01489279335613816,0.02978558671227632,0.0,2.9412118261920903,163.82072691751975,166.76193874371185,185.855326452101,-10.273252896687861,True
215,2026-04-22 17:11:00,-1,-1,0.663041923455847,1.1,-0.0022008346413499,0.0001772008567914,0.0020236337845584997,0.0020236337845584997,final_horizon,1100.0,0.55,16.676193874371187,33.35238774874237,0.015160176249428352,0.030320352498856704,0.0,2.2259971630143496,166.76193874371185,168.9879359067262,185.855326452101,-9.075548636332412,True
216,2026-04-22 17:15:00,-1,-1,0.884719178380443,1.1,-0.0015000655780209,0.000177237894272,0.0013228276837489,0.0013228276837489,final_horizon,1100.0,0.55,16.89879359067262,33.79758718134524,0.015362539627884201,0.030725079255768402,0.0,1.45511045212379,168.9879359067262,170.44304635884998,185.855326452101,-8.292622217218563,True
217,2026-04-22 17:16:00,-1,0,0.6606773384249801,1.1,-0.0002541040658169,0.0001774292728897,7.667479292719999e-05,7.667479292719999e-05,final_horizon,1100.0,0.55,17.044304635885,34.08860927177,0.01549482239625909,0.03098964479251818,0.0,0.08434227221992,170.44304635884998,170.5273886310699,185.855326452101,-8.247241611868168,True
218,2026-04-22 17:19:00,-1,0,0.585513070196586,1.1,-0.0004445532088094,0.0001775169687202,0.0002670362400892,0.0002670362400892,final_horizon,1100.0,0.55,17.052738863106992,34.105477726213984,0.015502489875551811,0.031004979751103622,0.0,0.29373986409812,170.5273886310699,170.821128495168,185.855326452101,-8.089194022000564,True
219,2026-04-22 17:20:00,-1,0,0.6247882622943044,1.1,-2.296189403905302e-05,0.0001776058102472,-0.000154643916208147,-0.000154643916208147,final_horizon,1100.0,0.55,17.0821128495168,34.1642256990336,0.015529193499560728,0.031058386999121456,0.0,-0.1701083078289617,170.821128495168,170.65102018733904,185.855326452101,-8.180721292741877,False
220,2026-04-22 17:21:00,-1,0,0.6909341070709806,1.1,-0.0012955254553638,0.0001774692404608,0.001118056214903,0.001118056214903,final_horizon,1100.0,0.55,17.065102018733906,34.13020403746781,0.015513729107939914,0.03102745821587983,0.0,1.2298618363933,170.65102018733904,171.88088202373234,185.855326452101,-7.518990547720556,True
221,2026-04-22 17:22:00,-1,0,0.6556480881695378,1.1,-0.0002968701315549,0.0001775387373673,0.00011933139418760001,0.00011933139418760001,final_horizon,1100.0,0.55,17.188088202373233,34.37617640474647,0.01562553472943021,0.03125106945886042,0.0,0.13126453360636,171.88088202373234,172.0121465573387,185.855326452101,-7.448363282894661,True
222,2026-04-22 17:27:00,-1,0,0.756065965085453,1.1,-0.0005188055610786,0.000177412746827,0.0003413928142516,0.0003413928142516,final_horizon,1100.0,0.55,17.20121465573387,34.40242931146774,0.015637467868848974,0.03127493573769795,0.0,0.37553209567676,172.0121465573387,172.38767865301546,185.855326452101,-7.246307144474791,True
223,2026-04-22 17:28:00,-1,0,0.746308105783801,1.1,-0.0006314237674597,0.0001774018210803,0.00045402194637939996,0.00045402194637939996,final_horizon,1100.0,0.55,17.238767865301547,34.477535730603094,0.015671607150274134,0.03134321430054827,0.0,0.49942414101733995,172.38767865301546,172.88710279403278,185.855326452101,-6.977590530024658,True
224,2026-04-22 17:29:00,-1,0,0.6661066616047384,1.1,-0.000386981594283,0.0001775144927903,0.00020946710149269998,0.00020946710149269998,final_horizon,1100.0,0.55,17.28871027940328,34.57742055880656,0.01571700934491207,0.03143401868982414,0.0,0.23041381164196997,172.88710279403278,173.11751660567475,185.855326452101,-6.8536157072200234,True
225,2026-04-22 17:45:00,1,1,0.8573511230156049,1.1,0.0028362061729896,0.0001777708023901,0.0026584353705995,0.0026584353705995,final_horizon,1100.0,0.55,17.311751660567477,34.623503321134955,0.015737956055061342,0.031475912110122684,0.0,2.92427890765945,173.11751660567475,176.0417955133342,185.855326452101,-5.280198919290035,True
226,2026-04-22 17:46:00,1,1,0.6540796032902919,1.1,0.0023779107961769,0.0001776548969874,0.0022002558991895,0.0022002558991895,final_horizon,1100.0,0.55,17.60417955133342,35.20835910266684,0.016003799592121292,0.032007599184242584,0.0,2.4202814891084503,176.0417955133342,178.46207700244264,185.855326452101,-3.977959411114192,True
227,2026-04-22 17:51:00,-1,0,0.6092715098068642,1.1,-0.0011174532804105,0.0001772931315247,0.0009401601488858,0.0009401601488858,final_horizon,1100.0,0.55,17.846207700244264,35.69241540048853,0.01622382518204024,0.03244765036408048,0.0,1.03417616377438,178.46207700244264,179.49625316621703,185.855326452101,-3.4215179124946085,True
228,2026-04-22 17:52:00,-1,0,0.5852915383621462,1.1,-0.0011437327547435,0.0001772640160125,0.000966468738731,0.000966468738731,final_horizon,1100.0,0.55,17.949625316621702,35.899250633243405,0.01631784119692882,0.03263568239385764,0.0,1.0631156126041001,179.49625316621703,180.55936877882112,185.855326452101,-2.8495054590995306,True
229,2026-04-22 17:53:00,-1,0,0.7028335121642022,1.1,-0.0006943653090838,0.0001772632080082,0.0005171021010755999,0.0005171021010755999,final_horizon,1100.0,0.55,18.055936877882115,36.11187375576423,0.01641448807080192,0.03282897614160384,0.0,0.5688123111831599,180.55936877882112,181.1281810900043,185.855326452101,-2.5434543374870646,True
230,2026-04-22 17:54:00,-1,0,0.7510843908602374,1.1,-0.0007157541086564,0.0001771981878194,0.000538555920837,0.000538555920837,final_horizon,1100.0,0.55,18.11281810900043,36.22563621800086,0.01646619828090948,0.03293239656181896,0.0,0.5924115129206999,181.1281810900043,181.720592602925,185.855326452101,-2.2247055966090987,True
231,2026-04-22 17:55:00,-1,0,0.8191124195218742,1.1,-0.0009554487672089,0.0001772397342112,0.0007782090329977,0.0007782090329977,final_horizon,1100.0,0.55,18.1720592602925,36.344118520585,0.01652005387299318,0.03304010774598636,0.0,0.85602993629747,181.720592602925,182.57662253922246,185.855326452101,-1.7641161948207789,True
232,2026-04-22 17:56:00,-1,0,0.7377635174261062,1.1,-0.0003874171371863,0.0001773076142728,0.0002101095229135,0.0002101095229135,final_horizon,1100.0,0.55,18.257662253922245,36.51532450784449,0.01659787477629295,0.0331957495525859,0.0,0.23112047520485002,182.57662253922246,182.8077430144273,185.855326452101,-1.6397611496268436,True
233,2026-04-22 17:57:00,-1,0,0.6047227472765273,1.1,0.0008777653472735,0.0001773775239871,-0.0010551428712606,-0.0010551428712606,final_horizon,1100.0,0.55,18.28077430144273,36.56154860288546,0.0166188857285843,0.0332377714571686,0.0,-1.1606571583866598,182.8077430144273,181.64708585604063,185.855326452101,-2.2642561159768104,False
234,2026-04-22 17:58:00,-1,0,0.5506456579746487,1.1,0.0007595145188263,0.0001773678609435,-0.0009368823797698,-0.0009368823797698,final_horizon,1100.0,0.55,18.164708585604064,36.32941717120813,0.01651337144145824,0.03302674288291648,0.0,-1.03057061774678,181.64708585604063,180.61651523829386,185.855326452101,-2.818757640049286,False
235,2026-04-22 17:59:00,-1,0,0.5515228280952316,1.1,0.0005617026710393,0.0001773531212122,-0.0007390557922515,-0.0007390557922515,final_horizon,1100.0,0.55,18.061651523829386,36.12330304765877,0.01641968320348126,0.03283936640696252,0.0,-0.81296137147665,180.61651523829386,179.8035538668172,185.855326452101,-3.256173875029336,False
236,2026-04-22 18:06:00,1,0,0.7322263084383756,1.1,0.0011899535263941,0.0001774914699501,0.001012462056444,0.001012462056444,final_horizon,1100.0,0.55,17.98035538668172,35.96071077336344,0.016345777624256107,0.032691555248512215,0.0,1.1137082620884,179.8035538668172,180.9172621289056,185.855326452101,-2.6569398991467907,True
237,2026-04-22 18:07:00,1,0,0.6553623544726307,1.1,0.0006075709192954,0.0001774669908228,0.00043010392847259995,0.00043010392847259995,final_horizon,1100.0,0.55,18.09172621289056,36.18345242578112,0.016447023829900508,0.032894047659801015,0.0,0.4731143213198599,180.9172621289056,181.39037645022546,185.855326452101,-2.402379359854533,True
238,2026-04-22 18:10:00,1,0,0.6248521946564852,1.1,0.0008350906352125,0.0001774092396506,0.0006576813955619001,0.0006576813955619001,final_horizon,1100.0,0.55,18.139037645022547,36.278075290045095,0.01649003422274777,0.03298006844549554,0.0,0.7234495351180901,181.39037645022546,182.11382598534354,185.855326452101,-2.013125229274354,True
239,2026-04-22 18:24:00,-1,0,0.6236189407544953,1.1,-0.0004055081267422,0.0001771883200496,0.00022831980669260003,0.00022831980669260003,final_horizon,1100.0,0.55,18.211382598534353,36.422765197068706,0.01655580236230396,0.03311160472460792,0.0,0.25115178736186006,182.11382598534354,182.3649777727054,185.855326452101,-1.877992278200934,True
240,2026-04-22 18:52:00,-1,-1,0.6533656912200917,1.1,-0.0047452533258262,0.0001768166362226,0.0045684366896036,0.0045684366896036,final_horizon,1100.0,0.55,18.23649777727054,36.47299555454108,0.016578634342973218,0.033157268685946435,0.0,5.02528035856396,182.3649777727054,187.39025813126935,187.39025813126935,0.0,True
241,2026-04-22 19:01:00,-1,0,0.5672523532632967,1.1,0.0006586172663984,0.0001775248696491,-0.0008361421360475,-0.0008361421360475,final_horizon,1100.0,0.55,18.739025813126936,37.47805162625387,0.01703547801193358,0.03407095602386716,0.0,-0.91975634965225,187.39025813126935,186.4705017816171,187.39025813126935,-0.4908239941736774,False
