timestamp,event,bar_time,ticket,symbol,predicted_class,confidence,probabilities,result
2026-04-24T04:26:03.626855,signal_skipped,1776975900,-1,0.38874786695271507,"{""-1"": 0.38874786695271507, ""0"": 0.22810416916599988, ""1"": 0.38314796388128514}",threshold_or_filter
2026-04-24T04:27:03.798290,signal_skipped,1776975960,-1,0.44911461060599966,"{""-1"": 0.44911461060599966, ""0"": 0.3011353597875798, ""1"": 0.2497500296064204}",threshold_or_filter
2026-04-24T04:28:01.931640,signal_skipped,1776976020,0,0.44882446585365626,"{""-1"": 0.19632811428413607, ""0"": 0.44882446585365626, ""1"": 0.3548474198622076}",threshold_or_filter
2026-04-24T04:29:04.183054,signal_skipped,1776976080,0,0.47866874313258595,"{""-1"": 0.1786852135698473, ""0"": 0.47866874313258595, ""1"": 0.3426460432975668}",threshold_or_filter
2026-04-24T04:30:02.269662,signal_skipped,1776976140,0,0.44299091197028345,"{""-1"": 0.18306984611883637, ""0"": 0.44299091197028345, ""1"": 0.37393924191088007}",threshold_or_filter
2026-04-24T04:31:06.555725,signal_skipped,1776976200,0,0.9781050610729699,"{""-1"": 0.0051437685869450455, ""0"": 0.9781050610729699, ""1"": 0.01675117034008507}",threshold_or_filter
2026-04-24T04:32:06.779484,signal_skipped,1776976260,0,0.8531198196835206,"{""-1"": 0.009124383048305647, ""0"": 0.8531198196835206, ""1"": 0.1377557972681736}",threshold_or_filter
2026-04-24T04:33:02.792999,signal_skipped,1776976320,0,0.9281701909611262,"{""-1"": 0.0221176729514232, ""0"": 0.9281701909611262, ""1"": 0.049712136087450655}",threshold_or_filter
2026-04-24T04:34:00.878214,signal_skipped,1776976380,0,0.7795021447754926,"{""-1"": 0.06880069226998055, ""0"": 0.7795021447754926, ""1"": 0.15169716295452684}",threshold_or_filter
2026-04-24T04:35:01.070176,signal_skipped,1776976440,0,0.7909777358931576,"{""-1"": 0.10444372198091337, ""0"": 0.7909777358931576, ""1"": 0.10457854212592911}",threshold_or_filter
2026-04-24T04:36:03.319438,signal_skipped,1776976500,0,0.7431023520952792,"{""-1"": 0.141812228520742, ""0"": 0.7431023520952792, ""1"": 0.11508541938397883}",threshold_or_filter
2026-04-24T04:37:03.446300,signal_skipped,1776976560,0,0.5791721038543216,"{""-1"": 0.24068192550287335, ""0"": 0.5791721038543216, ""1"": 0.18014597064280513}",threshold_or_filter
2026-04-24T04:38:04.178743,signal_skipped,1776976620,0,0.5622404984421656,"{""-1"": 0.20131481535539084, ""0"": 0.5622404984421656, ""1"": 0.23644468620244347}",threshold_or_filter
2026-04-24T04:39:02.311363,signal_skipped,1776976680,0,0.5253213450747289,"{""-1"": 0.23296077832931916, ""0"": 0.5253213450747289, ""1"": 0.241717876595952}",threshold_or_filter
2026-04-24T04:40:02.594440,signal_skipped,1776976740,0,0.47963634926663234,"{""-1"": 0.33376519360261214, ""0"": 0.47963634926663234, ""1"": 0.18659845713075546}",threshold_or_filter
2026-04-24T04:41:02.854409,signal_skipped,1776976800,0,0.6305295857328346,"{""-1"": 0.29402355460024027, ""0"": 0.6305295857328346, ""1"": 0.07544685966692508}",threshold_or_filter
2026-04-24T04:42:00.979485,signal_skipped,1776976860,0,0.5311828982266484,"{""-1"": 0.31435297754995284, ""0"": 0.5311828982266484, ""1"": 0.15446412422339867}",threshold_or_filter
2026-04-24T04:43:03.387167,signal_skipped,1776976920,0,0.4111920541467822,"{""-1"": 0.35028059740078993, ""0"": 0.4111920541467822, ""1"": 0.23852734845242773}",threshold_or_filter
2026-04-24T04:44:03.610339,signal_skipped,1776976980,0,0.44025969802640186,"{""-1"": 0.41788751604575375, ""0"": 0.44025969802640186, ""1"": 0.14185278592784445}",threshold_or_filter
2026-04-24T04:45:01.734042,signal_skipped,1776977040,0,0.44453585643048166,"{""-1"": 0.41307540950582805, ""0"": 0.44453585643048166, ""1"": 0.14238873406369024}",threshold_or_filter
2026-04-24T04:46:01.957891,signal_skipped,1776977100,0,0.9424613197697616,"{""-1"": 0.04764216503072625, ""0"": 0.9424613197697616, ""1"": 0.00989651519951224}",threshold_or_filter
2026-04-24T04:47:08.415751,signal_skipped,1776977160,0,0.8086040804911846,"{""-1"": 0.14034615919315413, ""0"": 0.8086040804911846, ""1"": 0.051049760315661295}",threshold_or_filter
2026-04-24T04:48:04.458559,signal_skipped,1776977220,0,0.5784231043117155,"{""-1"": 0.3845960999087139, ""0"": 0.5784231043117155, ""1"": 0.03698079577957066}",threshold_or_filter
2026-04-24T04:49:06.727771,signal_skipped,1776977280,-1,0.46909899993250753,"{""-1"": 0.46909899993250753, ""0"": 0.4307440873251665, ""1"": 0.10015691274232598}",threshold_or_filter
2026-04-24T04:50:02.974736,signal_skipped,1776977340,0,0.6257486721489757,"{""-1"": 0.1418225238497672, ""0"": 0.6257486721489757, ""1"": 0.23242880400125712}",threshold_or_filter
2026-04-24T04:51:01.302637,signal_skipped,1776977400,0,0.6822331984483505,"{""-1"": 0.16757162562044983, ""0"": 0.6822331984483505, ""1"": 0.15019517593119971}",threshold_or_filter
2026-04-24T04:52:01.576168,signal_skipped,1776977460,0,0.5077183855685348,"{""-1"": 0.355675290143762, ""0"": 0.5077183855685348, ""1"": 0.13660632428770328}",threshold_or_filter
2026-04-24T04:53:08.018647,signal_skipped,1776977520,0,0.5701262835164538,"{""-1"": 0.2640983445674126, ""0"": 0.5701262835164538, ""1"": 0.16577537191613353}",threshold_or_filter
2026-04-24T04:54:02.021491,signal_skipped,1776977580,0,0.47888371660041046,"{""-1"": 0.417496184725134, ""0"": 0.47888371660041046, ""1"": 0.10362009867445553}",threshold_or_filter
2026-04-24T04:55:02.208970,signal_skipped,1776977640,0,0.47165073275224056,"{""-1"": 0.4087661735145039, ""0"": 0.47165073275224056, ""1"": 0.11958309373325558}",threshold_or_filter
2026-04-24T04:56:02.445935,signal_skipped,1776977700,0,0.750391441217414,"{""-1"": 0.10321907013839417, ""0"": 0.750391441217414, ""1"": 0.14638948864419188}",threshold_or_filter
2026-04-24T04:57:08.905608,signal_skipped,1776977760,-1,0.39323068300232966,"{""-1"": 0.39323068300232966, ""0"": 0.32207921541407264, ""1"": 0.2846901015835977}",threshold_or_filter
2026-04-24T04:58:04.926891,signal_skipped,1776977820,-1,0.3863913567917112,"{""-1"": 0.3863913567917112, ""0"": 0.33717733425411306, ""1"": 0.2764313089541756}",threshold_or_filter
2026-04-24T04:59:03.004424,signal_skipped,1776977880,0,0.3963335797519319,"{""-1"": 0.37154447355535397, ""0"": 0.3963335797519319, ""1"": 0.2321219466927142}",threshold_or_filter
2026-04-24T05:00:03.221493,signal_skipped,1776977940,0,0.4356517200257096,"{""-1"": 0.24816403761559477, ""0"": 0.4356517200257096, ""1"": 0.31618424235869563}",threshold_or_filter
2026-04-24T05:01:07.598552,signal_skipped,1776978000,0,0.9682633876787402,"{""-1"": 0.007780930614365653, ""0"": 0.9682633876787402, ""1"": 0.023955681706894053}",threshold_or_filter
2026-04-24T05:02:07.784888,signal_skipped,1776978060,0,0.9377007045870103,"{""-1"": 0.024065376848272653, ""0"": 0.9377007045870103, ""1"": 0.03823391856471714}",threshold_or_filter
2026-04-24T05:03:01.802107,signal_skipped,1776978120,0,0.9605252293771046,"{""-1"": 0.0060330292864961485, ""0"": 0.9605252293771046, ""1"": 0.033441741336399336}",threshold_or_filter
2026-04-24T05:04:02.011071,signal_skipped,1776978180,0,0.9465045404767837,"{""-1"": 0.010653963036815865, ""0"": 0.9465045404767837, ""1"": 0.042841496486400565}",threshold_or_filter
2026-04-24T05:05:02.162258,signal_skipped,1776978240,0,0.9473768037418512,"{""-1"": 0.010987744935710027, ""0"": 0.9473768037418512, ""1"": 0.04163545132243886}",threshold_or_filter
2026-04-24T05:06:04.421567,signal_skipped,1776978300,0,0.9077175449924688,"{""-1"": 0.03215025743174116, ""0"": 0.9077175449924688, ""1"": 0.060132197575789956}",threshold_or_filter
2026-04-24T05:07:02.646300,signal_skipped,1776978360,0,0.8903794630235566,"{""-1"": 0.02244027146183319, ""0"": 0.8903794630235566, ""1"": 0.08718026551461032}",threshold_or_filter
2026-04-24T05:08:02.898878,signal_skipped,1776978420,0,0.9066337115870833,"{""-1"": 0.04238935998504129, ""0"": 0.9066337115870833, ""1"": 0.05097692842787558}",threshold_or_filter
2026-04-24T05:09:03.134726,signal_skipped,1776978480,0,0.9045568246470017,"{""-1"": 0.047066048958160474, ""0"": 0.9045568246470017, ""1"": 0.048377126394837856}",threshold_or_filter
2026-04-24T05:10:01.257695,signal_skipped,1776978540,0,0.5584949668269604,"{""-1"": 0.10380213662851275, ""0"": 0.5584949668269604, ""1"": 0.33770289654452684}",threshold_or_filter
2026-04-24T05:11:01.398493,signal_skipped,1776978600,0,0.6611026976642561,"{""-1"": 0.10226245886963503, ""0"": 0.6611026976642561, ""1"": 0.23663484346610894}",threshold_or_filter
2026-04-24T05:12:01.654940,signal_skipped,1776978660,0,0.5129855082907524,"{""-1"": 0.14066719994262453, ""0"": 0.5129855082907524, ""1"": 0.3463472917666231}",threshold_or_filter
2026-04-24T05:13:03.895434,signal_skipped,1776978720,1,0.440892269159173,"{""-1"": 0.15181006966727945, ""0"": 0.4072976611735476, ""1"": 0.440892269159173}",threshold_or_filter
2026-04-24T05:14:06.173509,signal_skipped,1776978780,0,0.5048728140223715,"{""-1"": 0.31179148375614824, ""0"": 0.5048728140223715, ""1"": 0.1833357022214803}",threshold_or_filter
2026-04-24T05:15:10.522974,signal_skipped,1776978840,0,0.4055647804448872,"{""-1"": 0.3278439480025799, ""0"": 0.4055647804448872, ""1"": 0.266591271552533}",threshold_or_filter
2026-04-24T05:16:02.374551,signal_skipped,1776978900,0,0.8824306588242422,"{""-1"": 0.044188206975563034, ""0"": 0.8824306588242422, ""1"": 0.07338113420019485}",threshold_or_filter
2026-04-24T05:17:02.644145,signal_skipped,1776978960,0,0.7436110540996744,"{""-1"": 0.2230029599130386, ""0"": 0.7436110540996744, ""1"": 0.033385985987286974}",threshold_or_filter
2026-04-24T05:18:04.932161,signal_skipped,1776979020,0,0.8687139653807499,"{""-1"": 0.08318371577441523, ""0"": 0.8687139653807499, ""1"": 0.048102318844834825}",threshold_or_filter
2026-04-24T05:19:05.146298,signal_skipped,1776979080,0,0.8247742602810225,"{""-1"": 0.0993302410100844, ""0"": 0.8247742602810225, ""1"": 0.0758954987088932}",threshold_or_filter
2026-04-24T05:20:03.234922,signal_skipped,1776979140,0,0.9074033413905577,"{""-1"": 0.046325984821460504, ""0"": 0.9074033413905577, ""1"": 0.04627067378798206}",threshold_or_filter
2026-04-24T05:21:03.431938,signal_skipped,1776979200,0,0.5956908717109526,"{""-1"": 0.3040439758964172, ""0"": 0.5956908717109526, ""1"": 0.10026515239263038}",threshold_or_filter
2026-04-24T05:22:05.709799,signal_skipped,1776979260,0,0.7376307422737711,"{""-1"": 0.12241631852496654, ""0"": 0.7376307422737711, ""1"": 0.13995293920126228}",threshold_or_filter
2026-04-24T05:23:03.853832,signal_skipped,1776979320,0,0.621619920687392,"{""-1"": 0.1680755564728513, ""0"": 0.621619920687392, ""1"": 0.21030452283975667}",threshold_or_filter
2026-04-24T05:24:01.968705,signal_skipped,1776979380,0,0.6639520600744977,"{""-1"": 0.13685962980793595, ""0"": 0.6639520600744977, ""1"": 0.19918831011756627}",threshold_or_filter
2026-04-24T05:25:02.181780,signal_skipped,1776979440,0,0.7419462989553514,"{""-1"": 0.09147308975758857, ""0"": 0.7419462989553514, ""1"": 0.16658061128706012}",threshold_or_filter
2026-04-24T05:26:04.468268,signal_skipped,1776979500,0,0.6834981682227659,"{""-1"": 0.09275396148702413, ""0"": 0.6834981682227659, ""1"": 0.22374787029021}",threshold_or_filter
2026-04-24T05:27:02.601016,signal_skipped,1776979560,0,0.42382320719376915,"{""-1"": 0.33923449303760816, ""0"": 0.42382320719376915, ""1"": 0.23694229976862266}",threshold_or_filter
2026-04-24T05:28:06.979368,signal_skipped,1776979620,0,0.5139474251324443,"{""-1"": 0.24239167415483803, ""0"": 0.5139474251324443, ""1"": 0.2436609007127177}",threshold_or_filter
2026-04-24T05:29:03.042516,signal_skipped,1776979680,0,0.5211877338666376,"{""-1"": 0.14221353774492806, ""0"": 0.5211877338666376, ""1"": 0.33659872838843424}",threshold_or_filter
2026-04-24T05:30:01.218120,signal_skipped,1776979740,0,0.5666612813596573,"{""-1"": 0.14963238821891794, ""0"": 0.5666612813596573, ""1"": 0.2837063304214247}",threshold_or_filter
2026-04-24T05:31:05.554118,signal_skipped,1776979800,0,0.823146498915292,"{""-1"": 0.06356241526161478, ""0"": 0.823146498915292, ""1"": 0.1132910858230931}",threshold_or_filter
2026-04-24T05:32:03.722659,signal_skipped,1776979860,0,0.7210625974393058,"{""-1"": 0.08490282655423531, ""0"": 0.7210625974393058, ""1"": 0.19403457600645901}",threshold_or_filter
2026-04-24T05:33:01.833778,signal_skipped,1776979920,0,0.6053608037845418,"{""-1"": 0.09118497585484013, ""0"": 0.6053608037845418, ""1"": 0.30345422036061803}",threshold_or_filter
2026-04-24T05:34:02.014722,signal_skipped,1776979980,0,0.6477006886650103,"{""-1"": 0.08128827488039155, ""0"": 0.6477006886650103, ""1"": 0.27101103645459823}",threshold_or_filter
2026-04-24T05:35:02.176410,signal_skipped,1776980040,0,0.709545982488961,"{""-1"": 0.11222826364288283, ""0"": 0.709545982488961, ""1"": 0.1782257538681562}",threshold_or_filter
2026-04-24T05:36:02.418466,signal_skipped,1776980100,0,0.6132934721532213,"{""-1"": 0.19089106693074234, ""0"": 0.6132934721532213, ""1"": 0.1958154609160364}",threshold_or_filter
2026-04-24T05:37:04.637431,signal_skipped,1776980160,0,0.5269004610839094,"{""-1"": 0.31447089279459745, ""0"": 0.5269004610839094, ""1"": 0.15862864612149313}",threshold_or_filter
2026-04-24T05:38:02.779985,signal_skipped,1776980220,0,0.4940377622101267,"{""-1"": 0.27760022809274204, ""0"": 0.4940377622101267, ""1"": 0.22836200969713139}",threshold_or_filter
2026-04-24T05:39:03.010198,signal_skipped,1776980280,0,0.47379553411171066,"{""-1"": 0.20403751502903514, ""0"": 0.47379553411171066, ""1"": 0.32216695085925423}",threshold_or_filter
2026-04-24T05:40:03.228528,signal_skipped,1776980340,0,0.42232469718661525,"{""-1"": 0.2995249058698561, ""0"": 0.42232469718661525, ""1"": 0.2781503969435286}",threshold_or_filter
2026-04-24T05:41:03.395085,signal_skipped,1776980400,0,0.43669744350611794,"{""-1"": 0.3275291322236375, ""0"": 0.43669744350611794, ""1"": 0.2357734242702447}",threshold_or_filter
2026-04-24T05:42:03.586002,signal_skipped,1776980460,1,0.46492289017365923,"{""-1"": 0.2468171571759195, ""0"": 0.2882599526504212, ""1"": 0.46492289017365923}",threshold_or_filter
2026-04-24T05:43:03.775311,signal_skipped,1776980520,0,0.360990315109055,"{""-1"": 0.289009542997302, ""0"": 0.360990315109055, ""1"": 0.3500001418936429}",threshold_or_filter
2026-04-24T05:44:06.046179,signal_skipped,1776980580,0,0.4355597009578532,"{""-1"": 0.2970856855114112, ""0"": 0.4355597009578532, ""1"": 0.2673546135307356}",threshold_or_filter
2026-04-24T05:45:02.103199,signal_skipped,1776980640,1,0.40783112151940093,"{""-1"": 0.2574671422235409, ""0"": 0.33470173625705824, ""1"": 0.40783112151940093}",threshold_or_filter
2026-04-24T05:46:02.341305,signal_skipped,1776980700,0,0.986042009902407,"{""-1"": 0.007667629365677912, ""0"": 0.986042009902407, ""1"": 0.006290360731915012}",threshold_or_filter
2026-04-24T05:47:02.535758,signal_skipped,1776980760,0,0.8718099784874975,"{""-1"": 0.09938663408523622, ""0"": 0.8718099784874975, ""1"": 0.028803387427266194}",threshold_or_filter
2026-04-24T05:48:02.720211,signal_skipped,1776980820,0,0.9532259965395323,"{""-1"": 0.023229171531009406, ""0"": 0.9532259965395323, ""1"": 0.023544831929458165}",threshold_or_filter
2026-04-24T05:49:02.915061,signal_skipped,1776980880,0,0.8062345142832144,"{""-1"": 0.1415492049897493, ""0"": 0.8062345142832144, ""1"": 0.05221628072703632}",threshold_or_filter
2026-04-24T05:50:01.025589,signal_skipped,1776980940,0,0.8222105111274995,"{""-1"": 0.07382354339859118, ""0"": 0.8222105111274995, ""1"": 0.10396594547390917}",threshold_or_filter
2026-04-24T05:51:03.348998,signal_skipped,1776981000,0,0.7152284652969695,"{""-1"": 0.19409098460537455, ""0"": 0.7152284652969695, ""1"": 0.09068055009765595}",threshold_or_filter
2026-04-24T05:52:01.499460,signal_skipped,1776981060,0,0.6147417353539988,"{""-1"": 0.20655890664187487, ""0"": 0.6147417353539988, ""1"": 0.17869935800412634}",threshold_or_filter
2026-04-24T05:53:01.681849,signal_skipped,1776981120,-1,0.43411545315938277,"{""-1"": 0.43411545315938277, ""0"": 0.4261285094793805, ""1"": 0.1397560373612367}",threshold_or_filter
2026-04-24T05:54:03.951365,signal_skipped,1776981180,0,0.3408386109249428,"{""-1"": 0.33392500147257853, ""0"": 0.3408386109249428, ""1"": 0.3252363876024787}",threshold_or_filter
2026-04-24T05:55:02.087263,signal_skipped,1776981240,-1,0.3762794796991868,"{""-1"": 0.3762794796991868, ""0"": 0.3513049164043547, ""1"": 0.27241560389645847}",threshold_or_filter
2026-04-24T05:56:10.642614,signal_skipped,1776981300,0,0.5765658392291111,"{""-1"": 0.17573017645214714, ""0"": 0.5765658392291111, ""1"": 0.24770398431874183}",threshold_or_filter
2026-04-24T05:57:02.659677,signal_skipped,1776981360,1,0.5161682173170825,"{""-1"": 0.16162070825603397, ""0"": 0.32221107442688346, ""1"": 0.5161682173170825}",threshold_or_filter
2026-04-24T05:58:11.254156,signal_skipped,1776981420,1,0.4102173062604157,"{""-1"": 0.18720344772788317, ""0"": 0.40257924601170114, ""1"": 0.4102173062604157}",threshold_or_filter
2026-04-24T05:59:03.206798,signal_skipped,1776981480,0,0.5740412309585432,"{""-1"": 0.16043537647157147, ""0"": 0.5740412309585432, ""1"": 0.26552339256988533}",threshold_or_filter
2026-04-24T06:00:01.332126,signal_skipped,1776981540,-1,0.5106343503250764,"{""-1"": 0.5106343503250764, ""0"": 0.2697090749903467, ""1"": 0.21965657468457694}",threshold_or_filter
2026-04-24T06:01:03.586870,signal_skipped,1776981600,0,0.5277026597772132,"{""-1"": 0.011815892278653326, ""0"": 0.5277026597772132, ""1"": 0.46048144794413354}",threshold_or_filter
2026-04-24T06:02:01.747876,signal_skipped,1776981660,0,0.5739123359810184,"{""-1"": 0.032359922058534725, ""0"": 0.5739123359810184, ""1"": 0.3937277419604468}",threshold_or_filter
2026-04-24T06:03:01.915055,signal_skipped,1776981720,0,0.5632435462283002,"{""-1"": 0.03251108802810971, ""0"": 0.5632435462283002, ""1"": 0.40424536574359}",threshold_or_filter
2026-04-24T06:04:02.135735,signal_skipped,1776981780,1,0.5030000775363256,"{""-1"": 0.05246357288281829, ""0"": 0.44453634958085614, ""1"": 0.5030000775363256}",threshold_or_filter
2026-04-24T06:05:02.342820,signal_skipped,1776981840,1,0.49618312034500395,"{""-1"": 0.05799520406995934, ""0"": 0.44582167558503677, ""1"": 0.49618312034500395}",threshold_or_filter
2026-04-24T06:06:04.568893,signal_skipped,1776981900,0,0.5359483223318363,"{""-1"": 0.08550546908974134, ""0"": 0.5359483223318363, ""1"": 0.37854620857842236}",threshold_or_filter
2026-04-24T06:07:04.792056,signal_skipped,1776981960,1,0.45760971209822304,"{""-1"": 0.20612782610672936, ""0"": 0.3362624617950476, ""1"": 0.45760971209822304}",threshold_or_filter
2026-04-24T06:08:02.854567,signal_skipped,1776982020,1,0.5443852185531587,"{""-1"": 0.237559797385015, ""0"": 0.21805498406182633, ""1"": 0.5443852185531587}",threshold_or_filter
2026-04-24T06:09:03.108265,signal_skipped,1776982080,0,0.6758793848574877,"{""-1"": 0.09058099783647929, ""0"": 0.6758793848574877, ""1"": 0.23353961730603298}",threshold_or_filter
2026-04-24T06:10:03.331935,signal_skipped,1776982140,0,0.42449818644515525,"{""-1"": 0.21859787090883964, ""0"": 0.42449818644515525, ""1"": 0.35690394264600506}",threshold_or_filter
2026-04-24T06:11:01.480085,signal_skipped,1776982200,0,0.6668558958175524,"{""-1"": 0.10736410331351284, ""0"": 0.6668558958175524, ""1"": 0.22578000086893474}",threshold_or_filter
2026-04-24T06:12:01.641304,signal_skipped,1776982260,0,0.5099814122202393,"{""-1"": 0.34425315818929964, ""0"": 0.5099814122202393, ""1"": 0.14576542959046104}",threshold_or_filter
2026-04-24T06:13:03.900691,signal_skipped,1776982320,-1,0.4374555774973602,"{""-1"": 0.4374555774973602, ""0"": 0.3412041295087149, ""1"": 0.22134029299392494}",threshold_or_filter
2026-04-24T06:14:06.093516,signal_skipped,1776982380,-1,0.369745633654334,"{""-1"": 0.369745633654334, ""0"": 0.33602555063984374, ""1"": 0.29422881570582227}",threshold_or_filter
2026-04-24T06:15:02.171895,signal_skipped,1776982440,0,0.40114933057171864,"{""-1"": 0.3500011335235847, ""0"": 0.40114933057171864, ""1"": 0.24884953590469666}",threshold_or_filter
2026-04-24T06:16:02.358684,signal_skipped,1776982500,0,0.9883017729071065,"{""-1"": 0.004688187088930172, ""0"": 0.9883017729071065, ""1"": 0.007010040003963431}",threshold_or_filter
2026-04-24T06:17:04.697950,signal_skipped,1776982560,0,0.8011054494806542,"{""-1"": 0.10397895926180031, ""0"": 0.8011054494806542, ""1"": 0.09491559125754542}",threshold_or_filter
2026-04-24T06:18:02.794190,signal_skipped,1776982620,0,0.7324363104179945,"{""-1"": 0.07411171638660696, ""0"": 0.7324363104179945, ""1"": 0.19345197319539856}",threshold_or_filter
2026-04-24T06:19:02.989998,signal_skipped,1776982680,0,0.7730043225181918,"{""-1"": 0.12325637616715693, ""0"": 0.7730043225181918, ""1"": 0.10373930131465127}",threshold_or_filter
2026-04-24T06:20:01.145070,signal_skipped,1776982740,0,0.5089115514413503,"{""-1"": 0.3864577579304036, ""0"": 0.5089115514413503, ""1"": 0.10463069062824602}",threshold_or_filter
2026-04-24T06:21:01.369944,signal_skipped,1776982800,0,0.6131909264715414,"{""-1"": 0.3051529295714344, ""0"": 0.6131909264715414, ""1"": 0.08165614395702427}",threshold_or_filter
2026-04-24T06:22:01.528331,signal_skipped,1776982860,0,0.4848411404127458,"{""-1"": 0.451191612630584, ""0"": 0.4848411404127458, ""1"": 0.06396724695667028}",threshold_or_filter
2026-04-24T06:23:01.759353,signal_skipped,1776982920,0,0.47108708883088857,"{""-1"": 0.35786792778539095, ""0"": 0.47108708883088857, ""1"": 0.17104498338372034}",threshold_or_filter
2026-04-24T06:24:01.938431,signal_skipped,1776982980,-1,0.5352770501166567,"{""-1"": 0.5352770501166567, ""0"": 0.35728724275730267, ""1"": 0.10743570712604067}",threshold_or_filter
2026-04-24T06:25:02.501474,order_opened,1776983040,1050469146,BTCUSDm,-1,0.6377357252468372,"{""-1"": 0.6377357252468372, ""0"": 0.25754597373182486, ""1"": 0.10471830102133803}","{""retcode"": 10009, ""deal"": 520571743, ""order"": 1050469146, ""volume"": 0.01, ""price"": 78205.02, ""bid"": 78205.02, ""ask"": 78219.02, ""comment"": ""lgbm-live"", ""request_id"": 1696313473, ""retcode_external"": 0, ""request"": [1, 20260423, 0, ""BTCUSDm"", 0.01, 78205.02, 0.0, 78366.5, 77881.5, 50, 1, 1, 0, 0, ""lgbm-live"", 0, 0]}"
2026-04-24T06:26:02.737435,signal_skipped,1776983100,0,0.6006002798181335,"{""-1"": 0.30769429114692093, ""0"": 0.6006002798181335, ""1"": 0.0917054290349456}",threshold_or_filter
2026-04-24T06:27:02.968075,signal_skipped,1776983160,0,0.4130824098707927,"{""-1"": 0.36566410674269817, ""0"": 0.4130824098707927, ""1"": 0.221253483386509}",threshold_or_filter
2026-04-24T06:28:03.139418,signal_skipped,1776983220,-1,0.44250223824539936,"{""-1"": 0.44250223824539936, ""0"": 0.4137865997298007, ""1"": 0.14371116202479994}",threshold_or_filter
2026-04-24T06:29:05.415820,signal_skipped,1776983280,-1,0.5058159649052363,"{""-1"": 0.5058159649052363, ""0"": 0.3209070297378284, ""1"": 0.17327700535693524}",threshold_or_filter
2026-04-24T06:30:05.682311,signal_skipped,1776983340,0,0.3702937241513449,"{""-1"": 0.3491464217624481, ""0"": 0.3702937241513449, ""1"": 0.280559854086207}",threshold_or_filter
2026-04-24T06:31:01.698031,signal_skipped,1776983400,0,0.9386572923676538,"{""-1"": 0.006492238856712074, ""0"": 0.9386572923676538, ""1"": 0.05485046877563396}",threshold_or_filter
2026-04-24T06:32:06.072542,signal_skipped,1776983460,0,0.8952336056677633,"{""-1"": 0.015914365945798002, ""0"": 0.8952336056677633, ""1"": 0.08885202838643848}",threshold_or_filter
2026-04-24T06:33:02.072144,signal_skipped,1776983520,0,0.9100649643287277,"{""-1"": 0.01559219221000761, ""0"": 0.9100649643287277, ""1"": 0.07434284346126463}",threshold_or_filter
2026-04-24T06:34:02.302872,signal_skipped,1776983580,0,0.8134094739373842,"{""-1"": 0.038928549459683964, ""0"": 0.8134094739373842, ""1"": 0.14766197660293187}",threshold_or_filter
2026-04-24T06:35:02.481882,signal_skipped,1776983640,0,0.6227971609782701,"{""-1"": 0.2295360655220672, ""0"": 0.6227971609782701, ""1"": 0.1476667734996626}",threshold_or_filter
2026-04-24T06:36:02.669264,signal_skipped,1776983700,0,0.7645027324237813,"{""-1"": 0.15049900414241033, ""0"": 0.7645027324237813, ""1"": 0.08499826343380834}",threshold_or_filter
2026-04-24T06:37:00.827274,signal_skipped,1776983760,0,0.6650747927567954,"{""-1"": 0.12603026585780835, ""0"": 0.6650747927567954, ""1"": 0.20889494138539635}",threshold_or_filter
2026-04-24T06:38:03.094217,signal_skipped,1776983820,0,0.6551077753684307,"{""-1"": 0.16038712884651907, ""0"": 0.6551077753684307, ""1"": 0.1845050957850502}",threshold_or_filter
2026-04-24T06:39:03.310814,signal_skipped,1776983880,0,0.6589330014894956,"{""-1"": 0.15348486997658545, ""0"": 0.6589330014894956, ""1"": 0.18758212853391898}",threshold_or_filter
2026-04-24T06:40:03.707890,timeout_close,1050469146,BTCUSDm,15,0.01,78205.02,78276.99,-0.72
2026-04-24T06:40:03.788356,signal_skipped,1776983940,0,0.579204327696189,"{""-1"": 0.1484622032967385, ""0"": 0.579204327696189, ""1"": 0.2723334690070725}",threshold_or_filter
2026-04-24T06:41:04.037711,signal_skipped,1776984000,0,0.6933144942853636,"{""-1"": 0.17113343525035501, ""0"": 0.6933144942853636, ""1"": 0.1355520704642815}",threshold_or_filter
2026-04-24T06:42:02.167078,signal_skipped,1776984060,0,0.48073200227344975,"{""-1"": 0.2487265652652856, ""0"": 0.48073200227344975, ""1"": 0.2705414324612647}",threshold_or_filter
2026-04-24T06:43:04.442787,signal_skipped,1776984120,0,0.40036315212218,"{""-1"": 0.21680547351907462, ""0"": 0.40036315212218, ""1"": 0.38283137435874526}",threshold_or_filter
2026-04-24T06:44:08.810782,signal_skipped,1776984180,0,0.4253330713150508,"{""-1"": 0.2894161173036434, ""0"": 0.4253330713150508, ""1"": 0.2852508113813057}",threshold_or_filter
2026-04-24T06:45:02.827545,signal_skipped,1776984240,0,0.4764633565118787,"{""-1"": 0.13329772831641926, ""0"": 0.4764633565118787, ""1"": 0.39023891517170217}",threshold_or_filter
2026-04-24T06:46:05.160640,signal_skipped,1776984300,0,0.9195164549346979,"{""-1"": 0.06551748037058068, ""0"": 0.9195164549346979, ""1"": 0.014966064694721537}",threshold_or_filter
2026-04-24T06:47:01.202056,signal_skipped,1776984360,0,0.832082507334148,"{""-1"": 0.14535581306189818, ""0"": 0.832082507334148, ""1"": 0.02256167960395363}",threshold_or_filter
