<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.03.31	11:55:00	66543.86	66642.43	66536.80	66617.47	182	0	1400
2026.03.31	12:00:00	66625.06	66731.11	66625.06	66687.71	303	0	1400
2026.03.31	12:05:00	66686.37	66740.67	66625.08	66700.61	200	0	1400
2026.03.31	12:10:00	66692.94	66692.94	66496.85	66506.13	556	0	1400
2026.03.31	12:15:00	66500.28	66744.17	66443.53	66686.96	467	0	1400
2026.03.31	12:20:00	66686.64	66686.64	66564.27	66565.90	241	0	1400
2026.03.31	12:25:00	66571.24	66775.06	66570.33	66731.37	372	0	1400
2026.03.31	12:30:00	66729.32	66808.88	66661.40	66709.45	366	0	1400
2026.03.31	12:35:00	66714.45	66875.36	66704.08	66834.46	440	0	1400
2026.03.31	12:40:00	66834.57	66855.63	66787.40	66845.89	244	0	1400
2026.03.31	12:45:00	66844.99	66854.89	66635.57	66659.92	372	0	1400
2026.03.31	12:50:00	66664.24	66688.83	66589.42	66635.75	209	0	1400
2026.03.31	12:55:00	66634.72	66673.79	66576.65	66581.29	192	0	1400
2026.03.31	13:00:00	66594.21	66687.63	66591.78	66638.52	235	0	1400
2026.03.31	13:05:00	66640.61	66750.06	66610.86	66732.58	236	0	1400
2026.03.31	13:10:00	66733.47	66783.19	66715.36	66755.44	317	0	1400
2026.03.31	13:15:00	66753.29	66902.11	66717.39	66717.57	320	0	1400
2026.03.31	13:20:00	66717.65	66768.30	66680.12	66740.81	236	0	1400
2026.03.31	13:25:00	66743.57	66766.50	66718.34	66736.06	180	0	1400
2026.03.31	13:30:00	66733.36	66940.39	66656.36	66823.65	908	0	1400
2026.03.31	13:35:00	66821.75	67012.12	66753.21	66924.68	894	0	1400
2026.03.31	13:40:00	66922.75	67143.58	66883.91	66901.77	740	0	1400
2026.03.31	13:45:00	66902.90	67301.07	66902.90	67244.90	960	0	1400
2026.03.31	13:50:00	67245.63	67352.05	67071.72	67283.96	610	0	1400
2026.03.31	13:55:00	67281.95	67356.99	67132.22	67240.97	472	0	1400
2026.03.31	14:00:00	67230.37	67484.10	67183.95	67271.72	935	0	1400
2026.03.31	14:05:00	67270.98	67270.98	67048.23	67124.21	681	0	1400
2026.03.31	14:10:00	67122.06	67300.51	67122.06	67277.94	599	0	1400
2026.03.31	14:15:00	67274.85	67733.10	67258.73	67657.42	1047	0	1400
2026.03.31	14:20:00	67655.05	67679.79	67546.51	67586.30	691	0	1400
2026.03.31	14:25:00	67583.46	67693.29	67467.04	67665.53	474	0	1400
2026.03.31	14:30:00	67659.19	67697.10	67430.57	67430.57	538	0	1400
2026.03.31	14:35:00	67434.72	67494.29	67243.35	67272.86	596	0	1400
2026.03.31	14:40:00	67281.79	67323.69	67016.05	67155.60	563	0	1400
2026.03.31	14:45:00	67150.56	67162.22	66812.63	66859.53	769	0	1400
2026.03.31	14:50:00	66858.27	66905.50	66400.09	66528.95	1183	0	1400
2026.03.31	14:55:00	66521.93	66591.94	66348.26	66521.67	869	0	1400
2026.03.31	15:00:00	66526.51	66767.79	66526.51	66717.94	735	0	1400
2026.03.31	15:05:00	66710.54	67034.33	66708.44	66865.18	854	0	1400
2026.03.31	15:10:00	66861.28	67230.16	66861.28	67186.87	908	0	1400
2026.03.31	15:15:00	67184.36	67219.55	67036.33	67106.65	669	0	1400
2026.03.31	15:20:00	67101.35	67230.92	67034.64	67203.23	496	0	1400
2026.03.31	15:25:00	67206.41	67213.40	66836.32	66902.95	640	0	1400
2026.03.31	15:30:00	66897.91	67027.44	66817.24	66938.19	578	0	1400
2026.03.31	15:35:00	66938.86	67100.27	66902.65	66974.36	516	0	1400
2026.03.31	15:40:00	66972.63	66995.21	66828.24	66878.72	466	0	1400
2026.03.31	15:45:00	66874.82	66947.40	66757.50	66892.31	503	0	1400
2026.03.31	15:50:00	66889.56	66997.33	66850.70	66925.45	451	0	1400
2026.03.31	15:55:00	66924.31	66939.30	66636.37	66683.58	531	0	1400
2026.03.31	16:00:00	66685.54	66893.73	66667.53	66794.26	586	0	1400
2026.03.31	16:05:00	66796.33	66947.77	66760.10	66912.50	364	0	1400
2026.03.31	16:10:00	66912.57	66912.57	66702.06	66861.96	372	0	1400
2026.03.31	16:15:00	66859.86	67004.00	66848.26	66940.08	385	0	1400
2026.03.31	16:20:00	66939.78	67122.04	66893.38	67107.43	373	0	1400
2026.03.31	16:25:00	67111.23	67144.44	67007.52	67037.00	370	0	1400
2026.03.31	16:30:00	67033.37	67078.64	66956.08	66956.08	350	0	1400
2026.03.31	16:35:00	66953.98	67450.68	66887.95	67450.68	689	0	1400
2026.03.31	16:40:00	67454.12	67963.49	67429.90	67713.58	2529	0	1400
2026.03.31	16:45:00	67711.78	67846.37	67433.16	67692.63	1586	0	1400
2026.03.31	16:50:00	67674.76	67756.20	67488.07	67613.24	1313	0	1400
2026.03.31	16:55:00	67615.17	67619.18	67462.84	67605.57	836	0	1400
2026.03.31	17:00:00	67598.12	67817.32	67541.74	67724.88	914	0	1400
2026.03.31	17:05:00	67727.65	67734.53	67507.22	67604.26	896	0	1400
2026.03.31	17:10:00	67608.08	68458.73	67579.18	68388.89	1232	0	1400
2026.03.31	17:15:00	68392.89	68539.56	68167.77	68178.77	1003	0	1400
2026.03.31	17:20:00	68175.78	68355.48	68072.35	68253.70	804	0	1400
2026.03.31	17:25:00	68254.59	68293.19	67920.48	67973.49	705	0	1400
2026.03.31	17:30:00	67973.17	68062.53	67854.48	67958.86	696	0	1400
2026.03.31	17:35:00	67958.50	67992.93	67611.25	67707.85	912	0	1400
2026.03.31	17:40:00	67709.20	67714.25	67544.24	67651.02	578	0	1400
2026.03.31	17:45:00	67647.61	67721.94	67479.60	67603.94	702	0	1400
2026.03.31	17:50:00	67601.56	67676.45	67435.67	67569.62	486	0	1400
2026.03.31	17:55:00	67571.70	67580.05	67337.08	67468.93	470	0	1400
2026.03.31	18:00:00	67471.11	67600.13	67454.03	67547.18	526	0	1400
2026.03.31	18:05:00	67547.90	67733.32	67511.40	67691.90	439	0	1400
2026.03.31	18:10:00	67690.24	67714.69	67604.02	67708.23	334	0	1400
2026.03.31	18:15:00	67708.40	67890.07	67656.07	67686.45	511	0	1400
2026.03.31	18:20:00	67687.73	67745.85	67642.00	67660.29	261	0	1400
2026.03.31	18:25:00	67661.52	67763.69	67564.93	67715.87	427	0	1400
2026.03.31	18:30:00	67718.99	67777.61	67573.91	67679.28	372	0	1400
2026.03.31	18:35:00	67678.72	67827.45	67629.48	67772.30	373	0	1400
2026.03.31	18:40:00	67766.85	67766.85	67638.63	67764.85	310	0	1400
2026.03.31	18:45:00	67765.59	67885.55	67754.90	67789.80	342	0	1400
2026.03.31	18:50:00	67788.65	67839.91	67716.49	67729.70	262	0	1400
2026.03.31	18:55:00	67721.89	67789.58	67672.50	67780.49	223	0	1400
2026.03.31	19:00:00	67779.79	67892.88	67765.32	67860.52	307	0	1400
2026.03.31	19:05:00	67856.69	67956.35	67776.89	67803.80	362	0	1400
2026.03.31	19:10:00	67801.80	67960.98	67799.18	67926.71	321	0	1400
2026.03.31	19:15:00	67926.16	67979.87	67839.43	67864.87	351	0	1400
2026.03.31	19:20:00	67863.18	67915.13	67803.10	67863.52	322	0	1400
2026.03.31	19:25:00	67865.79	67907.75	67794.05	67807.46	270	0	1400
2026.03.31	19:30:00	67807.58	67877.94	67741.10	67783.52	287	0	1400
2026.03.31	19:35:00	67781.62	67838.50	67694.51	67712.75	279	0	1400
2026.03.31	19:40:00	67714.48	67774.62	67637.60	67770.20	270	0	1400
2026.03.31	19:45:00	67768.20	67906.51	67750.00	67839.57	254	0	1400
2026.03.31	19:50:00	67841.26	67896.33	67732.34	67774.76	419	0	1400
2026.03.31	19:55:00	67774.88	67829.00	67657.54	67765.92	467	0	1400
2026.03.31	20:00:00	67761.25	67884.86	67757.18	67880.05	373	0	1400
2026.03.31	20:05:00	67876.64	68020.69	67859.90	67982.42	372	0	1400
2026.03.31	20:10:00	67979.93	68142.60	67968.52	68073.98	353	0	1400
2026.03.31	20:15:00	68070.78	68108.92	67940.92	67947.51	264	0	1400
2026.03.31	20:20:00	67946.74	67977.54	67868.44	67939.05	261	0	1400
2026.03.31	20:25:00	67934.64	67943.46	67887.52	67930.76	187	0	1400
2026.03.31	20:30:00	67927.80	67956.89	67871.82	67893.66	174	0	1400
2026.03.31	20:35:00	67894.17	68064.28	67894.17	68029.78	285	0	1400
2026.03.31	20:40:00	68030.10	68034.92	67967.34	67991.38	200	0	1400
2026.03.31	20:45:00	67991.77	68167.28	67950.28	68089.07	287	0	1400
2026.03.31	20:50:00	68088.67	68149.64	68041.97	68139.68	202	0	1400
2026.03.31	20:55:00	68136.70	68210.07	68103.14	68192.76	228	0	1400
2026.03.31	21:00:00	68184.86	68184.86	67948.18	68017.20	311	0	1400
2026.03.31	21:05:00	68010.84	68079.18	67934.39	67934.39	219	0	1400
2026.03.31	21:10:00	67942.10	67974.30	67883.66	67957.03	186	0	1400
2026.03.31	21:15:00	67956.70	67978.46	67854.52	67890.77	272	0	1400
2026.03.31	21:20:00	67890.76	67909.22	67821.86	67884.43	232	0	1400
2026.03.31	21:25:00	67885.86	68002.39	67885.86	67958.65	227	0	1400
2026.03.31	21:30:00	67971.87	68056.41	67959.28	68006.65	208	0	1400
2026.03.31	21:35:00	68004.16	68071.17	67984.66	68018.70	211	0	1400
2026.03.31	21:40:00	68020.81	68112.81	68020.81	68096.59	330	0	1400
2026.03.31	21:45:00	68100.88	68152.46	68085.37	68144.18	145	0	1400
2026.03.31	21:50:00	68144.25	68330.72	68112.68	68312.58	435	0	1400
2026.03.31	21:55:00	68315.27	68358.39	68164.75	68202.12	357	0	1400
2026.03.31	22:00:00	68202.07	68282.19	68107.48	68143.02	357	0	1400
2026.03.31	22:05:00	68146.08	68209.46	67984.39	68042.31	301	0	1400
2026.03.31	22:10:00	68042.21	68156.67	68042.21	68148.45	210	0	1400
2026.03.31	22:15:00	68145.47	68217.85	68111.70	68162.39	222	0	1400
2026.03.31	22:20:00	68161.51	68233.47	68108.52	68130.72	226	0	1400
2026.03.31	22:25:00	68125.93	68132.96	68028.61	68056.18	184	0	1400
2026.03.31	22:30:00	68054.47	68060.19	67889.15	67983.33	294	0	1400
2026.03.31	22:35:00	67983.40	68032.99	67958.26	68014.76	171	0	1400
2026.03.31	22:40:00	68014.83	68185.34	68014.83	68106.03	229	0	1400
2026.03.31	22:45:00	68106.73	68119.01	68035.44	68119.01	157	0	1400
2026.03.31	22:50:00	68110.17	68160.06	68089.71	68104.71	199	0	1400
2026.03.31	22:55:00	68104.18	68158.59	68086.10	68107.90	174	0	1400
2026.03.31	23:00:00	68112.95	68143.91	68025.93	68081.22	213	0	1400
2026.03.31	23:05:00	68080.37	68222.74	68059.49	68187.36	244	0	1400
2026.03.31	23:10:00	68181.84	68227.90	68133.95	68151.46	247	0	1400
2026.03.31	23:15:00	68154.29	68316.99	68108.95	68293.66	321	0	1400
2026.03.31	23:20:00	68291.18	68307.35	68173.88	68204.67	273	0	1400
2026.03.31	23:25:00	68208.49	68242.04	68148.53	68202.38	184	0	1400
2026.03.31	23:30:00	68201.28	68244.66	68176.10	68194.99	205	0	1400
2026.03.31	23:35:00	68194.38	68300.90	68190.34	68288.42	258	0	1400
2026.03.31	23:40:00	68287.01	68294.12	68231.58	68240.62	161	0	1400
2026.03.31	23:45:00	68238.80	68242.67	68142.18	68165.87	210	0	1400
2026.03.31	23:50:00	68160.54	68273.97	68160.35	68222.21	242	0	1400
2026.03.31	23:55:00	68215.67	68254.49	68180.48	68220.11	216	0	1400
2026.04.01	00:00:00	68209.61	68209.61	68043.90	68134.54	360	0	1400
2026.04.01	00:05:00	68137.14	68161.19	68063.92	68100.05	300	0	1400
2026.04.01	00:10:00	68100.60	68100.60	67951.91	67983.99	305	0	1400
2026.04.01	00:15:00	67986.17	68153.49	67986.17	68074.46	298	0	1400
2026.04.01	00:20:00	68078.95	68131.79	67853.86	67907.57	380	0	1400
2026.04.01	00:25:00	67905.74	67942.44	67836.68	67942.44	353	0	1400
2026.04.01	00:30:00	67937.45	67974.52	67784.68	67869.59	325	0	1400
2026.04.01	00:35:00	67868.78	67934.17	67852.05	67913.58	257	0	1400
2026.04.01	00:40:00	67916.51	68006.69	67904.19	68003.95	220	0	1400
2026.04.01	00:45:00	67998.69	68063.57	67955.89	68048.06	193	0	1400
2026.04.01	00:50:00	68047.32	68284.20	68047.32	68223.75	510	0	1400
2026.04.01	00:55:00	68230.55	68262.07	68156.42	68261.24	302	0	1400
2026.04.01	01:00:00	68262.90	68311.82	68154.81	68252.20	484	0	1400
2026.04.01	01:05:00	68247.32	68264.94	68083.03	68195.06	365	0	1400
2026.04.01	01:10:00	68196.88	68246.94	68173.09	68200.14	224	0	1400
2026.04.01	01:15:00	68198.78	68198.78	67995.80	68029.05	350	0	1400
2026.04.01	01:20:00	68028.11	68055.22	67948.49	68002.58	169	0	1400
2026.04.01	01:25:00	68003.05	68052.46	67977.48	67982.52	209	0	1400
2026.04.01	01:30:00	67984.99	68037.68	67835.52	67872.23	301	0	1400
2026.04.01	01:35:00	67864.91	67925.52	67727.68	67833.66	489	0	1400
2026.04.01	01:40:00	67833.99	67896.70	67795.94	67888.58	211	0	1400
2026.04.01	01:45:00	67888.33	67899.95	67781.65	67813.33	262	0	1400
2026.04.01	01:50:00	67803.68	67895.54	67787.83	67793.99	171	0	1400
2026.04.01	01:55:00	67799.63	67863.63	67688.62	67724.82	274	0	1400
2026.04.01	02:00:00	67724.70	67803.22	67714.43	67793.93	250	0	1400
2026.04.01	02:05:00	67793.86	67844.53	67704.36	67782.15	238	0	1400
2026.04.01	02:10:00	67784.99	67805.59	67634.86	67780.68	341	0	1400
2026.04.01	02:15:00	67780.47	67851.45	67689.21	67825.56	286	0	1400
2026.04.01	02:20:00	67824.30	67855.87	67752.80	67785.84	215	0	1400
2026.04.01	02:25:00	67784.12	67794.20	67528.95	67581.81	449	0	1400
2026.04.01	02:30:00	67579.52	67654.39	67504.39	67545.75	360	0	1400
2026.04.01	02:35:00	67534.76	67662.14	67528.39	67554.29	273	0	1400
2026.04.01	02:40:00	67555.08	67630.75	67555.08	67594.55	179	0	1400
2026.04.01	02:45:00	67594.82	67685.32	67560.00	67561.29	242	0	1400
2026.04.01	02:50:00	67561.05	67610.50	67532.59	67593.12	239	0	1400
2026.04.01	02:55:00	67594.92	67610.41	67530.18	67605.08	214	0	1400
2026.04.01	03:00:00	67600.27	67747.68	67600.27	67732.86	214	0	1400
2026.04.01	03:05:00	67734.92	68057.17	67724.89	67999.42	502	0	1400
2026.04.01	03:10:00	68002.85	68002.85	67919.02	67923.59	309	0	1400
2026.04.01	03:15:00	67920.42	67977.57	67879.15	67931.23	229	0	1400
2026.04.01	03:20:00	67933.85	67949.67	67875.88	67889.23	210	0	1400
2026.04.01	03:25:00	67890.75	67915.12	67860.59	67915.12	154	0	1400
2026.04.01	03:30:00	67916.86	67967.15	67877.11	67887.66	200	0	1400
2026.04.01	03:35:00	67887.54	67914.76	67840.20	67912.81	220	0	1400
2026.04.01	03:40:00	67916.50	68025.33	67891.77	67996.83	193	0	1400
2026.04.01	03:45:00	67999.90	68180.85	67999.90	68113.54	395	0	1400
2026.04.01	03:50:00	68105.32	68115.21	68030.34	68097.54	215	0	1400
2026.04.01	03:55:00	68098.32	68127.96	68036.93	68112.25	173	0	1400
2026.04.01	04:00:00	68105.09	68202.88	68075.54	68086.06	243	0	1400
2026.04.01	04:05:00	68084.25	68103.64	68039.64	68068.22	185	0	1400
2026.04.01	04:10:00	68068.42	68075.64	67933.44	68004.44	320	0	1400
2026.04.01	04:15:00	68003.36	68075.51	67974.14	68055.14	218	0	1400
2026.04.01	04:20:00	68055.23	68162.74	68038.10	68063.10	365	0	1400
2026.04.01	04:25:00	68063.24	68101.99	68051.59	68093.95	152	0	1400
2026.04.01	04:30:00	68094.37	68127.70	68039.47	68111.60	180	0	1400
2026.04.01	04:35:00	68104.84	68176.35	68064.10	68145.32	216	0	1400
2026.04.01	04:40:00	68146.27	68227.88	68134.93	68157.36	200	0	1400
2026.04.01	04:45:00	68157.44	68276.26	68145.67	68226.27	219	0	1400
2026.04.01	04:50:00	68228.82	68433.73	68218.00	68274.12	301	0	1400
2026.04.01	04:55:00	68273.33	68281.93	68185.04	68253.52	227	0	1400
2026.04.01	05:00:00	68251.39	68259.77	68090.58	68105.58	243	0	1400
2026.04.01	05:05:00	68109.05	68184.34	68105.68	68180.96	161	0	1400
2026.04.01	05:10:00	68183.48	68391.47	68139.60	68343.37	211	0	1400
2026.04.01	05:15:00	68341.62	68496.82	68293.62	68412.48	434	0	1400
2026.04.01	05:20:00	68412.11	68513.33	68362.25	68475.95	382	0	1400
2026.04.01	05:25:00	68475.13	68719.82	68461.34	68524.77	700	0	1400
2026.04.01	05:30:00	68529.72	68603.50	68465.72	68552.97	335	0	1400
2026.04.01	05:35:00	68555.15	68570.51	68422.93	68461.26	281	0	1400
2026.04.01	05:40:00	68463.18	68514.34	68413.24	68442.25	270	0	1400
2026.04.01	05:45:00	68442.00	68475.96	68385.86	68421.81	237	0	1400
2026.04.01	05:50:00	68421.73	68512.60	68421.73	68461.74	264	0	1400
2026.04.01	05:55:00	68464.67	68471.81	68378.92	68402.15	167	0	1400
2026.04.01	06:00:00	68395.46	68488.84	68392.08	68424.97	244	0	1400
2026.04.01	06:05:00	68426.19	68633.24	68426.19	68563.24	319	0	1400
2026.04.01	06:10:00	68563.61	68651.80	68560.15	68590.18	375	0	1400
2026.04.01	06:15:00	68584.41	68709.55	68548.75	68699.78	308	0	1400
2026.04.01	06:20:00	68701.57	68824.86	68678.29	68788.94	487	0	1400
2026.04.01	06:25:00	68787.34	68844.51	68751.05	68797.76	353	0	1400
2026.04.01	06:30:00	68797.70	68938.04	68744.89	68905.15	452	0	1400
2026.04.01	06:35:00	68906.56	69079.85	68891.13	68923.89	430	0	1400
2026.04.01	06:40:00	68920.93	69208.77	68920.33	69162.37	441	0	1400
2026.04.01	06:45:00	69164.16	69202.81	68981.03	68991.49	416	0	1400
2026.04.01	06:50:00	68994.03	69101.45	68978.71	69096.33	310	0	1400
2026.04.01	06:55:00	69097.87	69175.85	69050.40	69063.19	297	0	1400
2026.04.01	07:00:00	69063.54	69218.13	69063.54	69100.11	409	0	1400
2026.04.01	07:05:00	69101.96	69199.51	69100.99	69197.15	303	0	1400
2026.04.01	07:10:00	69199.48	69290.57	69083.79	69144.22	416	0	1400
2026.04.01	07:15:00	69143.33	69157.09	68975.75	68978.73	302	0	1400
2026.04.01	07:20:00	68970.56	68973.72	68827.08	68862.59	414	0	1400
2026.04.01	07:25:00	68864.71	68950.81	68850.01	68864.73	254	0	1400
2026.04.01	07:30:00	68866.48	68966.16	68843.33	68878.11	345	0	1400
2026.04.01	07:35:00	68880.78	68946.55	68826.95	68870.46	246	0	1400
2026.04.01	07:40:00	68872.08	68911.61	68813.29	68859.11	242	0	1400
2026.04.01	07:45:00	68865.68	68897.60	68655.70	68737.02	316	0	1400
2026.04.01	07:50:00	68735.27	68771.76	68656.14	68678.87	340	0	1400
2026.04.01	07:55:00	68681.99	68722.28	68629.82	68656.17	260	0	1400
2026.04.01	08:00:00	68642.02	68743.42	68611.57	68649.21	420	0	1400
2026.04.01	08:05:00	68653.23	68693.89	68538.87	68543.80	330	0	1400
2026.04.01	08:10:00	68540.28	68595.89	68473.94	68495.75	316	0	1400
2026.04.01	08:15:00	68497.72	68559.93	68427.73	68498.07	303	0	1400
2026.04.01	08:20:00	68505.62	68655.02	68505.62	68626.59	263	0	1400
2026.04.01	08:25:00	68627.93	68715.90	68627.93	68707.17	309	0	1400
2026.04.01	08:30:00	68708.85	68758.19	68677.72	68711.46	237	0	1400
2026.04.01	08:35:00	68714.12	68824.48	68680.69	68793.35	295	0	1400
2026.04.01	08:40:00	68790.14	68822.83	68682.86	68739.23	221	0	1400
2026.04.01	08:45:00	68741.37	68754.79	68681.99	68692.33	202	0	1400
2026.04.01	08:50:00	68688.49	68763.52	68572.26	68610.70	374	0	1400
2026.04.01	08:55:00	68615.04	68707.27	68517.01	68628.55	274	0	1400
2026.04.01	09:00:00	68620.54	68704.96	68579.81	68675.55	263	0	1400
2026.04.01	09:05:00	68672.35	68702.32	68432.06	68456.02	339	0	1400
2026.04.01	09:10:00	68456.56	68488.23	68398.69	68468.61	304	0	1400
2026.04.01	09:15:00	68464.79	68515.54	68372.05	68422.60	239	0	1400
2026.04.01	09:20:00	68424.22	68452.15	68351.94	68392.35	287	0	1400
2026.04.01	09:25:00	68392.28	68535.32	68385.75	68524.27	197	0	1400
2026.04.01	09:30:00	68527.35	68592.57	68509.80	68513.51	216	0	1400
2026.04.01	09:35:00	68513.43	68551.28	68410.41	68420.90	225	0	1400
2026.04.01	09:40:00	68419.11	68467.46	68362.97	68451.36	229	0	1400
2026.04.01	09:45:00	68454.25	68579.35	68454.25	68568.46	229	0	1400
2026.04.01	09:50:00	68570.36	68670.84	68563.11	68623.76	232	0	1400
2026.04.01	09:55:00	68624.85	68676.76	68598.00	68618.97	209	0	1400
2026.04.01	10:00:00	68619.05	68640.56	68514.77	68514.77	240	0	1400
2026.04.01	10:05:00	68510.10	68567.72	68506.81	68508.40	197	0	1400
2026.04.01	10:10:00	68507.51	68576.51	68473.14	68480.26	185	0	1400
2026.04.01	10:15:00	68484.28	68537.29	68446.34	68475.48	253	0	1400
2026.04.01	10:20:00	68476.08	68610.82	68476.08	68576.49	202	0	1400
2026.04.01	10:25:00	68575.53	68575.53	68473.60	68503.44	196	0	1400
2026.04.01	10:30:00	68503.36	68558.15	68423.84	68423.84	220	0	1400
2026.04.01	10:35:00	68421.12	68467.38	68367.99	68432.93	229	0	1400
2026.04.01	10:40:00	68435.24	68530.72	68435.24	68470.83	183	0	1400
2026.04.01	10:45:00	68478.55	68560.18	68461.75	68555.42	229	0	1400
2026.04.01	10:50:00	68562.72	68605.66	68539.38	68570.48	230	0	1400
2026.04.01	10:55:00	68570.66	68570.66	68404.23	68550.17	283	0	1400
2026.04.01	11:00:00	68552.17	68611.57	68513.21	68549.50	232	0	1400
2026.04.01	11:05:00	68549.15	68564.71	68475.63	68495.07	206	0	1400
2026.04.01	11:10:00	68492.82	68647.58	68477.36	68593.43	212	0	1400
2026.04.01	11:15:00	68592.14	68608.35	68506.23	68540.64	204	0	1400
2026.04.01	11:20:00	68537.87	68555.29	68474.20	68534.50	206	0	1400
2026.04.01	11:25:00	68534.63	68631.35	68528.95	68532.77	210	0	1400
2026.04.01	11:30:00	68539.74	68603.71	68505.88	68528.72	224	0	1400
2026.04.01	11:35:00	68528.60	68597.59	68516.86	68589.04	192	0	1400
2026.04.01	11:40:00	68590.74	68607.95	68510.10	68578.24	203	0	1400
2026.04.01	11:45:00	68578.40	68633.29	68563.99	68630.95	206	0	1400
2026.04.01	11:50:00	68635.87	68719.24	68594.92	68691.23	248	0	1400
2026.04.01	11:55:00	68693.66	68715.26	68653.15	68686.78	149	0	1400
2026.04.01	12:00:00	68684.34	68706.00	68427.34	68484.31	284	0	1400
2026.04.01	12:05:00	68483.27	68574.11	68477.73	68502.28	257	0	1400
2026.04.01	12:10:00	68500.78	68593.03	68497.46	68551.41	212	0	1400
2026.04.01	12:15:00	68554.01	68650.60	68554.01	68619.08	236	0	1400
2026.04.01	12:20:00	68621.44	68624.13	68501.31	68553.28	184	0	1400
2026.04.01	12:25:00	68557.85	68600.53	68479.11	68492.68	193	0	1400
2026.04.01	12:30:00	68499.37	68556.75	68377.50	68393.57	320	0	1400
2026.04.01	12:35:00	68393.48	68436.90	68245.16	68258.09	534	0	1400
2026.04.01	12:40:00	68252.03	68741.29	68216.63	68654.70	433	0	1400
2026.04.01	12:45:00	68648.74	68768.88	68356.16	68375.00	1212	0	1400
2026.04.01	12:50:00	68373.68	68543.35	68315.31	68369.97	449	0	1400
2026.04.01	12:55:00	68372.82	68393.80	68318.67	68370.62	336	0	1400
2026.04.01	13:00:00	68370.29	68370.29	68167.46	68264.82	477	0	1400
2026.04.01	13:05:00	68264.82	68285.86	68121.51	68258.24	453	0	1400
2026.04.01	13:10:00	68264.67	68416.74	68256.87	68406.75	395	0	1400
2026.04.01	13:15:00	68405.00	68494.72	68405.00	68474.54	322	0	1400
2026.04.01	13:20:00	68473.49	68487.66	68387.72	68443.21	293	0	1400
2026.04.01	13:25:00	68448.79	68575.77	68415.68	68534.27	259	0	1400
2026.04.01	13:30:00	68538.33	68584.26	68363.63	68551.32	812	0	1400
2026.04.01	13:35:00	68559.80	68657.80	68447.89	68493.76	626	0	1400
2026.04.01	13:40:00	68489.81	68489.81	67889.14	68079.96	1150	0	1400
2026.04.01	13:45:00	68076.08	68124.19	67904.47	67981.07	935	0	1400
2026.04.01	13:50:00	67982.12	68263.49	67944.10	68092.02	818	0	1400
2026.04.01	13:55:00	68091.74	68208.40	68012.80	68093.80	492	0	1400
2026.04.01	14:00:00	68080.13	68264.19	68048.37	68213.06	676	0	1400
2026.04.01	14:05:00	68214.02	68249.94	68020.01	68156.64	656	0	1400
2026.04.01	14:10:00	68159.12	68246.72	68101.30	68246.72	548	0	1400
2026.04.01	14:15:00	68237.91	68343.66	68195.16	68271.55	551	0	1400
2026.04.01	14:20:00	68276.40	68489.92	68219.39	68374.75	761	0	1400
2026.04.01	14:25:00	68372.23	68489.25	68333.07	68489.25	475	0	1400
2026.04.01	14:30:00	68492.07	68619.21	68238.56	68274.63	637	0	1400
2026.04.01	14:35:00	68274.19	68534.28	68227.93	68373.11	742	0	1400
2026.04.01	14:40:00	68371.34	68396.70	68246.28	68377.33	627	0	1400
2026.04.01	14:45:00	68377.07	68548.19	68321.48	68531.93	450	0	1400
2026.04.01	14:50:00	68531.65	68666.96	68466.47	68571.48	489	0	1400
2026.04.01	14:55:00	68573.85	68597.10	68502.73	68565.46	344	0	1400
2026.04.01	15:00:00	68574.68	68633.12	68497.52	68575.56	429	0	1400
2026.04.01	15:05:00	68572.12	68657.27	68507.04	68534.18	439	0	1400
2026.04.01	15:10:00	68536.40	68548.50	68421.82	68460.72	375	0	1400
2026.04.01	15:15:00	68460.31	68599.41	68390.49	68551.95	410	0	1400
2026.04.01	15:20:00	68549.03	68785.34	68519.78	68785.34	467	0	1400
2026.04.01	15:25:00	68780.62	68891.77	68647.64	68730.57	526	0	1400
2026.04.01	15:30:00	68728.00	68819.81	68633.58	68731.78	451	0	1400
2026.04.01	15:35:00	68733.54	68856.66	68696.44	68698.58	433	0	1400
2026.04.01	15:40:00	68704.01	68773.79	68665.79	68736.33	291	0	1400
2026.04.01	15:45:00	68736.06	68827.25	68735.34	68764.98	316	0	1400
2026.04.01	15:50:00	68765.08	68947.79	68743.23	68862.61	394	0	1400
2026.04.01	15:55:00	68864.40	68936.86	68846.01	68894.71	360	0	1400
2026.04.01	16:00:00	68893.96	68927.51	68733.43	68745.59	374	0	1400
2026.04.01	16:05:00	68747.41	68798.66	68674.09	68773.50	292	0	1400
2026.04.01	16:10:00	68772.94	68799.74	68613.46	68655.35	369	0	1400
2026.04.01	16:15:00	68655.45	68740.48	68576.15	68730.96	375	0	1400
2026.04.01	16:20:00	68732.73	68812.63	68695.63	68760.45	315	0	1400
2026.04.01	16:25:00	68758.16	68922.14	68728.09	68844.12	297	0	1400
2026.04.01	16:30:00	68847.80	68918.61	68685.20	68722.97	467	0	1400
2026.04.01	16:35:00	68731.79	68978.72	68703.08	68865.77	456	0	1400
2026.04.01	16:40:00	68862.30	68971.29	68829.15	68927.94	427	0	1400
2026.04.01	16:45:00	68923.24	68932.52	68801.85	68835.63	285	0	1400
2026.04.01	16:50:00	68834.23	68873.51	68799.90	68832.73	282	0	1400
