<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.02.12	13:15:00	67802.23	68028.80	67637.91	67723.01	1231	0	1800
2026.02.12	13:30:00	67720.81	68126.82	67682.57	68065.33	1616	0	1800
2026.02.12	13:45:00	68064.22	68365.85	67927.15	68328.31	1464	0	1800
2026.02.12	14:00:00	68328.28	68384.50	67815.91	67960.91	1708	0	1800
2026.02.12	14:15:00	67961.54	68049.04	67819.26	67949.04	1114	0	1800
2026.02.12	14:30:00	67948.48	68250.65	67543.63	67578.50	4361	0	1800
2026.02.12	14:45:00	67573.99	67964.05	67434.44	67522.46	3730	0	1800
2026.02.12	15:00:00	67525.28	67767.67	66956.83	67377.56	4669	0	1800
2026.02.12	15:15:00	67376.21	67931.97	67315.20	67811.19	3876	0	1800
2026.02.12	15:30:00	67824.76	67976.33	67199.23	67373.97	3114	0	1800
2026.02.12	15:45:00	67377.94	67506.00	67016.89	67084.68	2952	0	1800
2026.02.12	16:00:00	67091.68	67202.94	66436.07	66503.27	5231	0	1800
2026.02.12	16:15:00	66503.58	66746.06	65927.14	66021.19	5001	0	1800
2026.02.12	16:30:00	66014.56	66497.59	65881.65	66228.72	5702	0	1800
2026.02.12	16:45:00	66227.60	66328.17	65490.42	65815.41	4397	0	1800
2026.02.12	17:00:00	65810.56	65960.86	65496.71	65693.65	3677	0	1800
2026.02.12	17:15:00	65691.98	66212.43	65550.21	66073.43	3089	0	1800
2026.02.12	17:30:00	66075.18	66150.68	65767.68	65933.85	2819	0	1800
2026.02.12	17:45:00	65936.55	65992.78	65295.48	65359.20	2782	0	1800
2026.02.12	18:00:00	65365.27	65744.83	65308.80	65634.41	2787	0	1800
2026.02.12	18:15:00	65640.16	65663.26	65162.11	65252.58	2888	0	1800
2026.02.12	18:30:00	65260.01	65487.61	65059.58	65390.28	2941	0	1800
2026.02.12	18:45:00	65387.22	65649.50	65358.42	65536.71	2110	0	1800
2026.02.12	19:00:00	65540.74	65696.31	65203.95	65391.30	2141	0	1800
2026.02.12	19:15:00	65387.69	65909.69	65358.52	65722.99	1969	0	1800
2026.02.12	19:30:00	65720.63	66055.47	65700.71	65922.48	1894	0	1800
2026.02.12	19:45:00	65927.42	66072.96	65716.02	65742.25	1563	0	1800
2026.02.12	20:00:00	65744.19	65984.57	65542.80	65648.77	1655	0	1800
2026.02.12	20:15:00	65649.38	65751.98	65419.91	65441.41	1564	0	1800
2026.02.12	20:30:00	65447.20	65626.76	65329.60	65475.70	1886	0	1800
2026.02.12	20:45:00	65484.25	65534.60	65140.64	65375.36	1843	0	1800
2026.02.12	21:00:00	65379.43	65622.81	65374.45	65616.15	1160	0	1800
2026.02.12	21:15:00	65618.63	65754.17	65410.06	65543.01	1067	0	1800
2026.02.12	21:30:00	65544.99	65791.01	65508.39	65750.38	923	0	1800
2026.02.12	21:45:00	65754.56	65847.24	65674.88	65786.26	781	0	1800
2026.02.12	22:00:00	65781.63	65819.32	65667.23	65743.16	731	0	1800
2026.02.12	22:15:00	65743.02	65895.97	65564.45	65895.97	673	0	1800
2026.02.12	22:30:00	65882.09	66147.61	65806.69	66126.63	795	0	1800
2026.02.12	22:45:00	66134.62	66345.41	66111.08	66219.89	1198	0	1800
2026.02.12	23:00:00	66219.46	66406.16	66118.02	66241.81	1325	0	1800
2026.02.12	23:15:00	66232.37	66427.33	66180.41	66337.68	934	0	1800
2026.02.12	23:30:00	66335.27	66413.30	66126.91	66169.59	1020	0	1800
2026.02.12	23:45:00	66172.65	66246.49	66088.56	66213.80	739	0	1800
2026.02.13	00:00:00	66213.74	66467.95	66089.71	66314.06	1135	0	1800
2026.02.13	00:15:00	66315.55	66320.63	65939.28	65970.97	914	0	1800
2026.02.13	00:30:00	65969.83	66074.85	65840.86	65887.40	1081	0	1800
2026.02.13	00:45:00	65885.68	66002.06	65795.23	65842.36	1014	0	1800
2026.02.13	01:00:00	65846.53	66207.07	65846.53	66181.94	1154	0	1800
2026.02.13	01:15:00	66180.48	66235.15	66016.70	66154.97	1060	0	1800
2026.02.13	01:30:00	66158.14	66437.96	66158.14	66351.98	1064	0	1800
2026.02.13	01:45:00	66357.86	66566.07	66258.93	66390.25	960	0	1800
2026.02.13	02:00:00	66390.29	66523.33	66310.10	66498.88	853	0	1800
2026.02.13	02:15:00	66491.52	66605.92	66322.12	66466.26	890	0	1800
2026.02.13	02:30:00	66472.63	66579.39	66396.21	66528.18	751	0	1800
2026.02.13	02:45:00	66525.35	66712.10	66479.54	66598.85	924	0	1800
2026.02.13	03:00:00	66606.28	66723.26	66436.07	66452.54	922	0	1800
2026.02.13	03:15:00	66460.43	66615.18	66422.95	66614.46	719	0	1800
2026.02.13	03:30:00	66614.38	66759.63	66548.14	66581.06	944	0	1800
2026.02.13	03:45:00	66585.50	66615.94	66397.80	66498.50	822	0	1800
2026.02.13	04:00:00	66490.41	66542.95	66368.63	66489.25	859	0	1800
2026.02.13	04:15:00	66479.16	66623.30	66385.79	66385.79	880	0	1800
2026.02.13	04:30:00	66385.07	66422.14	66276.11	66310.11	727	0	1800
2026.02.13	04:45:00	66310.99	66392.58	66245.91	66282.21	649	0	1800
2026.02.13	05:00:00	66282.39	66397.35	66153.82	66184.13	834	0	1800
2026.02.13	05:15:00	66182.15	66348.57	66170.55	66269.58	767	0	1800
2026.02.13	05:30:00	66265.61	66418.10	66239.17	66397.65	700	0	1800
2026.02.13	05:45:00	66397.72	66452.14	66117.36	66124.66	721	0	1800
2026.02.13	06:00:00	66121.07	66252.24	66099.25	66174.03	641	0	1800
2026.02.13	06:15:00	66171.82	66253.67	65979.38	66065.32	912	0	1800
2026.02.13	06:30:00	66065.20	66077.39	65942.91	66041.14	873	0	1800
2026.02.13	06:45:00	66042.57	66340.23	65997.42	66309.79	763	0	1800
2026.02.13	07:00:00	66308.68	66524.59	66273.23	66470.69	1180	0	1800
2026.02.13	07:15:00	66470.92	66512.56	66354.03	66472.83	799	0	1800
2026.02.13	07:30:00	66453.05	66453.05	66059.68	66059.68	794	0	1800
2026.02.13	07:45:00	66056.53	66263.28	65978.62	66141.75	915	0	1800
2026.02.13	08:00:00	66141.93	66430.47	66114.19	66198.28	1062	0	1800
2026.02.13	08:15:00	66200.64	66380.13	66141.12	66349.62	972	0	1800
2026.02.13	08:30:00	66347.09	66480.44	66302.15	66447.86	829	0	1800
2026.02.13	08:45:00	66443.70	66688.96	66443.70	66642.68	1155	0	1800
2026.02.13	09:00:00	66629.93	66803.61	66545.10	66621.70	1117	0	1800
2026.02.13	09:15:00	66623.14	66787.01	66569.22	66761.29	862	0	1800
2026.02.13	09:30:00	66771.86	66893.90	66710.18	66801.72	1003	0	1800
2026.02.13	09:45:00	66804.01	67020.57	66795.11	66890.45	903	0	1800
2026.02.13	10:00:00	66890.55	66913.94	66753.80	66836.74	994	0	1800
2026.02.13	10:15:00	66843.27	67047.21	66730.54	66858.20	955	0	1800
2026.02.13	10:30:00	66856.11	67065.68	66777.10	66962.60	999	0	1800
2026.02.13	10:45:00	66962.79	67037.77	66904.94	66913.08	860	0	1800
2026.02.13	11:00:00	66923.72	66971.42	66779.65	66826.70	917	0	1800
2026.02.13	11:15:00	66826.10	66965.02	66796.49	66912.95	841	0	1800
2026.02.13	11:30:00	66914.91	66977.83	66730.41	66932.51	1059	0	1800
2026.02.13	11:45:00	66935.40	67175.68	66896.60	67113.52	1024	0	1800
2026.02.13	12:00:00	67112.75	67112.75	66884.00	66928.66	1016	0	1800
2026.02.13	12:15:00	66932.64	67073.45	66866.39	67030.34	737	0	1800
2026.02.13	12:30:00	67029.65	67083.68	66978.34	67024.63	706	0	1800
2026.02.13	12:45:00	67025.71	67161.87	66936.49	67024.67	902	0	1800
2026.02.13	13:00:00	67021.37	67130.64	66877.44	66915.53	1102	0	1800
2026.02.13	13:15:00	66914.90	67370.59	66914.90	67275.85	1422	0	1800
2026.02.13	13:30:00	67277.96	67569.42	67147.01	67270.91	3564	0	1800
2026.02.13	13:45:00	67261.17	67367.58	67044.94	67215.37	1833	0	1800
2026.02.13	14:00:00	67215.27	67260.26	67072.11	67095.46	1366	0	1800
2026.02.13	14:15:00	67095.79	67348.77	67095.79	67256.93	1062	0	1800
2026.02.13	14:30:00	67256.17	67540.43	66803.57	67287.75	5666	0	1800
2026.02.13	14:45:00	67292.92	67983.69	67283.48	67686.90	6017	0	1800
2026.02.13	15:00:00	67689.32	68574.25	67640.65	68327.27	5614	0	1800
2026.02.13	15:15:00	68334.72	68889.97	68082.09	68854.77	4738	0	1800
2026.02.13	15:30:00	68854.46	69277.87	68665.70	68686.58	4495	0	1800
2026.02.13	15:45:00	68688.82	68767.60	68321.36	68641.49	3683	0	1800
2026.02.13	16:00:00	68639.78	69102.55	68486.13	69011.64	3253	0	1800
2026.02.13	16:15:00	69010.10	69125.37	68786.19	69035.69	2668	0	1800
2026.02.13	16:30:00	69035.55	69441.94	68925.42	69196.99	3061	0	1800
2026.02.13	16:45:00	69193.96	69222.60	68853.27	68919.90	2099	0	1800
2026.02.13	17:00:00	68919.83	69000.90	68573.56	68918.69	2215	0	1800
2026.02.13	17:15:00	68921.67	69096.08	68801.89	68916.05	2043	0	1800
2026.02.13	17:30:00	68913.22	69180.96	68894.00	69077.15	1566	0	1800
2026.02.13	17:45:00	69072.79	69208.68	68951.96	68992.14	1559	0	1800
2026.02.13	18:00:00	68990.42	69169.87	68839.17	68971.29	1682	0	1800
2026.02.13	18:15:00	68968.54	69106.06	68873.62	69027.96	1511	0	1800
2026.02.13	18:30:00	69030.93	69255.47	68963.66	69206.46	1610	0	1800
2026.02.13	18:45:00	69212.87	69369.19	69026.98	69090.99	1609	0	1800
2026.02.13	19:00:00	69089.22	69165.72	68917.61	69121.95	1385	0	1800
2026.02.13	19:15:00	69116.41	69194.88	68960.33	68960.33	1048	0	1800
2026.02.13	19:30:00	68964.17	69085.99	68866.39	68889.59	1156	0	1800
2026.02.13	19:45:00	68892.11	69043.96	68881.28	68889.46	952	0	1800
2026.02.13	20:00:00	68903.78	68928.22	68746.70	68771.76	1135	0	1800
2026.02.13	20:15:00	68776.20	68873.71	68662.96	68782.61	1206	0	1800
2026.02.13	20:30:00	68781.43	68918.20	68684.28	68798.67	1381	0	1800
2026.02.13	20:45:00	68795.14	68818.07	68632.83	68735.77	1400	0	1800
2026.02.13	21:00:00	68733.25	69007.35	68687.03	68967.08	929	0	1800
2026.02.13	21:15:00	68967.66	69052.30	68825.23	68863.75	669	0	1800
2026.02.13	21:30:00	68867.85	68893.80	68748.44	68885.33	610	0	1800
2026.02.13	21:45:00	68889.66	68892.78	68744.94	68838.34	554	0	1800
2026.02.13	22:00:00	68838.45	68944.60	68676.36	68697.60	710	0	1800
2026.02.13	22:15:00	68699.59	68841.05	68699.59	68814.73	593	0	1800
2026.02.13	22:30:00	68814.37	68853.74	68738.34	68824.28	515	0	1800
2026.02.13	22:45:00	68824.38	68962.86	68771.55	68942.86	737	0	1800
2026.02.13	23:00:00	68945.80	68975.65	68788.47	68874.74	763	0	1800
2026.02.13	23:15:00	68871.65	68943.67	68828.70	68856.34	543	0	1800
2026.02.13	23:30:00	68857.85	68932.32	68774.44	68817.04	405	0	1800
2026.02.13	23:45:00	68817.15	68903.02	68778.07	68807.23	442	0	1800
2026.02.14	00:00:00	68816.48	68848.94	68734.19	68828.72	511	0	1800
2026.02.14	00:15:00	68829.26	68872.32	68710.78	68857.71	477	0	1800
2026.02.14	00:30:00	68856.32	68993.27	68832.29	68972.46	558	0	1800
2026.02.14	00:45:00	68971.03	69112.09	68930.76	69054.69	743	0	1800
2026.02.14	01:00:00	69051.85	69078.39	68932.32	69048.46	563	0	1800
2026.02.14	01:15:00	69042.11	69071.10	68940.69	69006.18	580	0	1800
2026.02.14	01:30:00	68997.60	69025.30	68920.75	68945.34	472	0	1800
2026.02.14	01:45:00	68943.76	68981.95	68871.01	68923.05	397	0	1800
2026.02.14	02:00:00	68922.20	68971.47	68876.48	68952.89	422	0	1800
2026.02.14	02:15:00	68947.33	68959.51	68811.36	68869.10	463	0	1800
2026.02.14	02:30:00	68863.85	68915.38	68826.88	68912.32	411	0	1800
2026.02.14	02:45:00	68917.86	68917.86	68793.94	68832.97	359	0	1800
2026.02.14	03:00:00	68836.65	68876.71	68804.93	68858.84	388	0	1800
2026.02.14	03:15:00	68865.09	68916.81	68812.60	68884.19	357	0	1800
2026.02.14	03:30:00	68884.70	68962.00	68881.41	68909.28	358	0	1800
2026.02.14	03:45:00	68901.80	68990.50	68858.85	68936.61	303	0	1800
2026.02.14	04:00:00	68929.26	68956.04	68830.40	68854.48	356	0	1800
2026.02.14	04:15:00	68848.39	68887.51	68832.06	68863.39	351	0	1800
2026.02.14	04:30:00	68868.91	68883.74	68777.00	68818.10	361	0	1800
2026.02.14	04:45:00	68822.56	68824.39	68737.99	68764.10	321	0	1800
2026.02.14	05:00:00	68763.83	68842.14	68699.74	68827.60	354	0	1800
2026.02.14	05:15:00	68827.33	68873.25	68810.04	68834.70	381	0	1800
2026.02.14	05:30:00	68829.92	68844.19	68751.10	68785.59	326	0	1800
2026.02.14	05:45:00	68782.49	68812.67	68711.68	68742.10	385	0	1800
2026.02.14	06:00:00	68743.29	68770.33	68683.80	68738.75	367	0	1800
2026.02.14	06:15:00	68744.31	68856.98	68732.61	68849.24	428	0	1800
2026.02.14	06:30:00	68849.17	68879.18	68809.38	68830.32	370	0	1800
2026.02.14	06:45:00	68833.54	68898.19	68816.24	68884.20	278	0	1800
2026.02.14	07:00:00	68884.28	68902.16	68850.01	68863.69	390	0	1800
2026.02.14	07:15:00	68856.08	68922.80	68839.02	68910.05	348	0	1800
2026.02.14	07:30:00	68910.79	69160.92	68898.32	69136.03	497	0	1800
2026.02.14	07:45:00	69136.58	69301.24	69077.45	69177.31	898	0	1800
2026.02.14	08:00:00	69170.87	69758.38	69164.60	69510.02	1574	0	1800
2026.02.14	08:15:00	69509.52	69603.25	69425.08	69458.60	925	0	1800
2026.02.14	08:30:00	69448.43	69697.62	69424.96	69613.15	909	0	1800
2026.02.14	08:45:00	69608.95	69832.74	69608.95	69696.00	1239	0	1800
2026.02.14	09:00:00	69698.21	69869.03	69639.93	69675.47	884	0	1800
2026.02.14	09:15:00	69673.19	69723.71	69521.26	69553.87	732	0	1800
2026.02.14	09:30:00	69553.90	69735.46	69545.60	69683.23	532	0	1800
2026.02.14	09:45:00	69684.42	69713.69	69645.83	69668.75	436	0	1800
2026.02.14	10:00:00	69666.49	69668.76	69550.60	69599.17	543	0	1800
2026.02.14	10:15:00	69605.34	69624.23	69532.30	69580.18	390	0	1800
2026.02.14	10:30:00	69573.56	69640.09	69565.02	69569.81	405	0	1800
2026.02.14	10:45:00	69568.75	69640.22	69564.01	69621.50	396	0	1800
2026.02.14	11:00:00	69630.02	70159.18	69620.53	70037.95	1161	0	1800
2026.02.14	11:15:00	70035.78	70453.38	69933.13	70163.54	2216	0	1800
2026.02.14	11:30:00	70159.43	70271.44	70002.29	70261.71	996	0	1800
2026.02.14	11:45:00	70268.69	70554.64	70177.86	70449.99	1188	0	1800
2026.02.14	12:00:00	70446.15	70490.19	70310.20	70441.77	1008	0	1800
2026.02.14	12:15:00	70447.74	70453.04	70252.66	70328.36	670	0	1800
2026.02.14	12:30:00	70329.01	70334.71	69944.25	70057.50	1163	0	1800
2026.02.14	12:45:00	70049.04	70086.31	69537.45	69604.21	1724	0	1800
2026.02.14	13:00:00	69605.54	69699.02	69375.62	69679.06	1459	0	1800
2026.02.14	13:15:00	69679.33	69741.45	69165.42	69242.34	1740	0	1800
2026.02.14	13:30:00	69242.32	69559.03	69225.87	69422.46	991	0	1800
2026.02.14	13:45:00	69419.99	69548.87	69268.23	69434.38	917	0	1800
2026.02.14	14:00:00	69431.60	69480.37	69301.89	69430.25	698	0	1800
2026.02.14	14:15:00	69436.90	69625.50	69357.83	69422.33	829	0	1800
2026.02.14	14:30:00	69432.15	69666.09	69432.15	69662.28	764	0	1800
2026.02.14	14:45:00	69651.58	69840.49	69552.68	69689.90	1189	0	1800
2026.02.14	15:00:00	69690.61	69776.06	69587.67	69595.36	800	0	1800
2026.02.14	15:15:00	69594.27	70024.65	69531.15	69853.42	1294	0	1800
2026.02.14	15:30:00	69853.27	69942.76	69739.77	69852.30	823	0	1800
2026.02.14	15:45:00	69839.68	69880.42	69682.55	69768.24	687	0	1800
2026.02.14	16:00:00	69764.48	69794.13	69610.51	69668.11	818	0	1800
2026.02.14	16:15:00	69665.09	69665.09	69289.44	69399.49	1372	0	1800
2026.02.14	16:30:00	69393.87	69643.51	69254.45	69608.09	1139	0	1800
2026.02.14	16:45:00	69607.94	69751.90	69510.93	69719.19	1037	0	1800
2026.02.14	17:00:00	69719.62	69834.46	69567.87	69821.65	1007	0	1800
2026.02.14	17:15:00	69819.93	69898.92	69729.97	69791.01	856	0	1800
2026.02.14	17:30:00	69782.15	69847.14	69623.54	69751.71	770	0	1800
2026.02.14	17:45:00	69748.07	69784.39	69637.37	69700.86	476	0	1800
2026.02.14	18:00:00	69698.74	69823.25	69640.55	69724.08	580	0	1800
2026.02.14	18:15:00	69733.74	69803.56	69681.34	69695.72	492	0	1800
2026.02.14	18:30:00	69695.56	69776.00	69635.68	69708.29	593	0	1800
2026.02.14	18:45:00	69709.99	69765.86	69670.34	69741.05	459	0	1800
2026.02.14	19:00:00	69737.23	69822.09	69684.98	69709.52	472	0	1800
2026.02.14	19:15:00	69719.70	69861.70	69563.19	69794.65	813	0	1800
2026.02.14	19:30:00	69806.00	69877.32	69759.98	69858.64	558	0	1800
2026.02.14	19:45:00	69856.61	69899.82	69783.11	69848.09	564	0	1800
2026.02.14	20:00:00	69837.99	69967.71	69772.79	69791.05	628	0	1800
2026.02.14	20:15:00	69787.61	69869.03	69669.03	69799.11	639	0	1800
2026.02.14	20:30:00	69794.91	69949.16	69770.38	69902.70	469	0	1800
2026.02.14	20:45:00	69905.17	69992.72	69890.84	69974.16	537	0	1800
2026.02.14	21:00:00	69966.87	70201.37	69966.87	70168.22	965	0	1800
2026.02.14	21:15:00	70168.62	70226.07	69936.00	69963.42	790	0	1800
2026.02.14	21:30:00	69968.34	69992.78	69618.14	69809.80	703	0	1800
2026.02.14	21:45:00	69809.02	69902.25	69757.36	69893.06	557	0	1800
2026.02.14	22:00:00	69891.40	69991.34	69794.78	69950.50	629	0	1800
2026.02.14	22:15:00	69950.84	69962.47	69721.56	69884.75	702	0	1800
2026.02.14	22:30:00	69884.31	69999.40	69869.49	69937.48	448	0	1800
2026.02.14	22:45:00	69946.70	70065.20	69894.96	69930.65	767	0	1800
2026.02.14	23:00:00	69927.60	69970.62	69861.54	69935.45	621	0	1800
2026.02.14	23:15:00	69929.08	69982.26	69671.22	69797.90	763	0	1800
2026.02.14	23:30:00	69783.71	69824.42	69730.28	69774.88	487	0	1800
2026.02.14	23:45:00	69776.61	69824.25	69734.37	69792.63	577	0	1800
2026.02.15	00:00:00	69793.24	69823.49	69617.23	69646.43	689	0	1800
2026.02.15	00:15:00	69648.38	69735.80	69590.41	69661.97	687	0	1800
2026.02.15	00:30:00	69660.20	69714.29	69581.44	69586.94	590	0	1800
2026.02.15	00:45:00	69587.81	69762.17	69547.52	69726.35	511	0	1800
2026.02.15	01:00:00	69722.81	69870.20	69698.32	69870.20	548	0	1800
2026.02.15	01:15:00	69853.25	69853.25	69417.11	69491.15	944	0	1800
2026.02.15	01:30:00	69482.92	69632.93	69308.00	69368.12	1152	0	1800
2026.02.15	01:45:00	69378.25	69686.73	69341.76	69659.44	711	0	1800
2026.02.15	02:00:00	69656.63	69721.54	69417.48	69496.36	994	0	1800
2026.02.15	02:15:00	69496.15	69584.22	69364.04	69429.53	631	0	1800
2026.02.15	02:30:00	69426.54	69520.46	69306.86	69478.36	806	0	1800
2026.02.15	02:45:00	69477.50	69536.48	69396.74	69435.11	492	0	1800
2026.02.15	03:00:00	69447.03	69561.74	69411.36	69422.30	533	0	1800
2026.02.15	03:15:00	69425.94	69539.99	69405.77	69408.02	465	0	1800
2026.02.15	03:30:00	69407.36	69498.32	69199.03	69315.52	1251	0	1800
2026.02.15	03:45:00	69325.50	69958.96	69325.50	69924.55	1468	0	1800
2026.02.15	04:00:00	69928.23	70434.19	69917.26	70393.94	1823	0	1800
2026.02.15	04:15:00	70393.59	70494.26	70131.69	70164.31	1162	0	1800
2026.02.15	04:30:00	70177.73	70353.60	70148.65	70204.66	703	0	1800
2026.02.15	04:45:00	70183.99	70323.53	70068.73	70148.85	657	0	1800
2026.02.15	05:00:00	70148.98	70271.72	70097.69	70172.99	627	0	1800
2026.02.15	05:15:00	70172.72	70452.23	70133.86	70302.28	686	0	1800
2026.02.15	05:30:00	70302.42	70397.39	70230.34	70320.10	570	0	1800
2026.02.15	05:45:00	70323.68	70409.31	70232.36	70243.55	500	0	1800
2026.02.15	06:00:00	70236.81	70263.95	70140.82	70204.29	572	0	1800
2026.02.15	06:15:00	70201.32	70520.30	70160.92	70353.80	657	0	1800
2026.02.15	06:30:00	70349.66	70502.00	70323.22	70330.99	610	0	1800
2026.02.15	06:45:00	70334.21	70393.80	70258.21	70366.48	589	0	1800
2026.02.15	07:00:00	70355.63	70406.53	70265.23	70385.71	486	0	1800
2026.02.15	07:15:00	70380.66	70858.80	70349.39	70596.55	1475	0	1800
2026.02.15	07:30:00	70666.12	70897.66	70619.27	70703.12	1054	0	1800
2026.02.15	07:45:00	70704.14	70789.25	70638.32	70785.15	766	0	1800
2026.02.15	08:00:00	70779.85	70937.11	70689.40	70705.85	1107	0	1800
2026.02.15	08:15:00	70708.58	70792.23	70511.90	70532.55	789	0	1800
2026.02.15	08:30:00	70523.19	70575.70	70123.94	70285.75	1799	0	1800
2026.02.15	08:45:00	70285.44	70417.38	70252.52	70402.50	759	0	1800
2026.02.15	09:00:00	70398.58	70629.63	70337.89	70544.82	884	0	1800
2026.02.15	09:15:00	70542.67	70592.26	70463.15	70584.36	558	0	1800
2026.02.15	09:30:00	70582.58	70595.09	70399.38	70467.04	611	0	1800
2026.02.15	09:45:00	70459.06	70486.61	70320.02	70385.17	516	0	1800
2026.02.15	10:00:00	70382.20	70430.27	70173.46	70268.14	913	0	1800
2026.02.15	10:15:00	70266.73	70425.05	70188.26	70396.44	709	0	1800
2026.02.15	10:30:00	70398.09	70430.18	70243.48	70430.18	671	0	1800
2026.02.15	10:45:00	70420.15	70481.54	70369.65	70387.58	475	0	1800
2026.02.15	11:00:00	70391.73	70520.17	70373.54	70375.65	458	0	1800
2026.02.15	11:15:00	70382.10	70440.72	70310.75	70349.71	434	0	1800
2026.02.15	11:30:00	70355.79	70358.75	70239.54	70330.27	482	0	1800
2026.02.15	11:45:00	70328.83	70356.80	70221.66	70257.92	433	0	1800
2026.02.15	12:00:00	70255.12	70284.66	70110.97	70183.06	627	0	1800
2026.02.15	12:15:00	70178.17	70357.48	69929.19	70319.71	849	0	1800
2026.02.15	12:30:00	70327.64	70390.94	70092.28	70217.98	701	0	1800
2026.02.15	12:45:00	70220.06	70220.25	69255.79	69265.81	2756	0	1800
2026.02.15	13:00:00	69268.78	69513.36	69239.35	69453.57	2011	0	1800
2026.02.15	13:15:00	69453.70	69589.19	68962.39	69012.95	1439	0	1800
2026.02.15	13:30:00	69015.92	69147.61	68826.48	68891.44	2033	0	1800
2026.02.15	13:45:00	68890.09	69032.95	68726.54	68895.06	1418	0	1800
2026.02.15	14:00:00	68893.72	69084.53	68794.10	68917.69	1510	0	1800
2026.02.15	14:15:00	68921.99	69056.51	68892.15	69055.98	940	0	1800
2026.02.15	14:30:00	69043.63	69182.61	68928.43	69125.77	1167	0	1800
2026.02.15	14:45:00	69125.61	69159.38	69001.47	69131.81	751	0	1800
2026.02.15	15:00:00	69126.87	69231.37	69062.96	69167.07	964	0	1800
2026.02.15	15:15:00	69159.03	69168.69	68842.96	68859.11	912	0	1800
2026.02.15	15:30:00	68853.37	69051.76	68847.62	69051.76	773	0	1800
2026.02.15	15:45:00	69032.36	69069.62	68921.73	69057.83	585	0	1800
2026.02.15	16:00:00	69055.19	69055.49	68741.51	68943.69	1057	0	1800
2026.02.15	16:15:00	68936.40	69044.17	68821.38	69028.38	756	0	1800
2026.02.15	16:30:00	69027.20	69067.28	68872.95	68996.94	615	0	1800
2026.02.15	16:45:00	68993.99	69039.58	68961.27	68962.72	431	0	1800
2026.02.15	17:00:00	68976.96	69053.01	68907.67	69037.78	554	0	1800
2026.02.15	17:15:00	69036.62	69036.62	68866.63	68960.81	578	0	1800
2026.02.15	17:30:00	68946.95	69007.22	68769.63	68783.50	750	0	1800
2026.02.15	17:45:00	68792.55	68792.55	68138.36	68593.32	3571	0	1800
2026.02.15	18:00:00	68590.39	68696.19	68381.79	68639.32	1484	0	1800
2026.02.15	18:15:00	68641.07	68757.98	68502.44	68514.30	842	0	1800
2026.02.15	18:30:00	68513.37	68680.10	68325.28	68647.65	1582	0	1800
2026.02.15	18:45:00	68652.67	68664.69	68309.35	68405.43	1116	0	1800
2026.02.15	19:00:00	68405.27	68497.29	68020.85	68147.12	2082	0	1800
2026.02.15	19:15:00	68151.71	68507.74	68059.41	68485.86	1055	0	1800
2026.02.15	19:30:00	68485.26	68496.10	68152.69	68198.61	1073	0	1800
2026.02.15	19:45:00	68202.29	68392.01	68193.82	68241.00	682	0	1800
2026.02.15	20:00:00	68241.42	68395.20	68071.02	68364.83	864	0	1800
2026.02.15	20:15:00	68370.47	68450.69	68244.36	68427.23	686	0	1800
2026.02.15	20:30:00	68425.08	68520.02	68373.99	68467.94	637	0	1800
2026.02.15	20:45:00	68446.30	68460.58	68342.87	68405.98	434	0	1800
2026.02.15	21:00:00	68410.58	68726.75	68410.58	68680.87	801	0	1800
2026.02.15	21:15:00	68690.79	68788.64	68607.89	68750.27	609	0	1800
2026.02.15	21:30:00	68754.27	68926.71	68665.94	68687.60	725	0	1800
2026.02.15	21:45:00	68678.02	68890.33	68657.07	68783.86	594	0	1800
2026.02.15	22:00:00	68784.94	68921.06	68744.91	68755.36	601	0	1800
2026.02.15	22:15:00	68757.38	69011.10	68731.70	68951.67	680	0	1800
2026.02.15	22:30:00	68963.07	69043.31	68913.07	68997.83	498	0	1800
2026.02.15	22:45:00	68997.50	69036.55	68867.78	68959.77	798	0	1800
2026.02.15	23:00:00	68956.47	68956.47	68280.52	68447.33	1806	0	1800
2026.02.15	23:15:00	68447.47	68639.98	68339.52	68592.75	1033	0	1800
2026.02.15	23:30:00	68600.76	68756.14	68494.43	68634.64	917	0	1800
2026.02.15	23:45:00	68630.39	68793.15	68609.57	68788.00	685	0	1800
2026.02.16	00:00:00	68786.15	68972.95	68678.76	68881.94	1025	0	1800
2026.02.16	00:15:00	68885.26	69026.57	68722.25	68807.45	866	0	1800
2026.02.16	00:30:00	68805.50	68928.91	68710.66	68710.66	747	0	1800
2026.02.16	00:45:00	68708.75	68919.78	68642.87	68808.75	711	0	1800
2026.02.16	01:00:00	68807.65	68998.80	68730.05	68815.55	832	0	1800
2026.02.16	01:15:00	68817.70	68884.34	68603.23	68687.62	721	0	1800
2026.02.16	01:30:00	68687.66	68738.68	68401.61	68545.61	988	0	1800
2026.02.16	01:45:00	68547.23	68641.48	68523.95	68583.64	590	0	1800
2026.02.16	02:00:00	68581.97	68701.27	68419.60	68536.18	767	0	1800
2026.02.16	02:15:00	68536.65	68549.37	68283.68	68319.73	873	0	1800
2026.02.16	02:30:00	68319.90	68480.50	68293.29	68407.04	841	0	1800
2026.02.16	02:45:00	68407.17	68489.10	68198.38	68292.84	813	0	1800
2026.02.16	03:00:00	68295.31	68411.86	68263.49	68338.92	632	0	1800
2026.02.16	03:15:00	68339.05	68382.63	68121.93	68146.90	624	0	1800
